date,nav
2022-01-04,2.2607181965566054
2022-01-05,2.076366248740775
2022-01-06,2.111042961032538
2022-01-07,1.9114242440150193
2022-01-10,1.8773667248343953
2022-01-11,1.8703113720763322
2022-01-12,1.9416005290875535
2022-01-13,2.023460257051341
2022-01-14,2.140628932816725
2022-01-17,2.1454046496325123
2022-01-18,1.9693559086607686
2022-01-19,1.899193304982993
2022-01-20,1.8076392419389755
2022-01-21,1.8285852632625823
2022-01-24,1.7970160056102837
2022-01-25,1.827559649919336
2022-01-26,1.8308504727338573
2022-01-27,1.7984828908500317
2022-01-28,1.8336447798032798
2022-02-07,1.7988587365727182
2022-02-08,1.8633485445682567
2022-02-09,1.9932440012050787
2022-02-10,1.9396928161268197
2022-02-11,1.8331047372750147
2022-02-14,1.9786711158369636
2022-02-15,2.0678945366405888
2022-02-16,2.0703404026537755
2022-02-17,2.1150246224997593
2022-02-18,1.9885551188189943
2022-02-21,2.0078766505758083
2022-02-22,1.9941568798239349
2022-02-23,2.090962912051879
2022-02-24,2.1034653125528604
2022-02-25,2.1850963430464327
2022-02-28,2.2741878211268625
2022-03-01,2.271347798044475
2022-03-02,2.3000923663276613
2022-03-03,2.2794871904002445
2022-03-04,2.413116769036016
2022-03-07,2.3969769678653767
2022-03-08,2.476031020978605
2022-03-09,2.571638059738581
2022-03-10,2.7531308491210833
2022-03-11,2.803475142541989
2022-03-14,2.9003668748087597
2022-03-15,3.0840139311125503
2022-03-16,2.862200558293457
2022-03-17,2.5819768216298926
2022-03-18,2.39806787833139
2022-03-21,2.6477533520936123
2022-03-22,2.4019583341488477
2022-03-23,2.319981834779901
2022-03-24,2.3839570448811607
2022-03-25,2.3879019266667387
2022-03-28,2.266648028832112
2022-03-29,2.312834836851569
2022-03-30,1.9438796123269995
2022-03-31,1.9398441464504221
2022-04-01,1.612190802911324
2022-04-06,1.5570199131507687
2022-04-07,1.5506574423473414
2022-04-08,1.444224724771971
2022-04-11,1.4803512044544984
2022-04-12,1.577193572954329
2022-04-13,1.488615150410859
2022-04-14,1.4301693796158024
2022-04-15,1.3601646670971934
2022-04-18,1.444712356645683
2022-04-19,1.4553147541772333
2022-04-20,1.6279976258938946
2022-04-21,1.5376603261982675
2022-04-22,1.40934129950422
2022-04-25,1.3843066033062814
2022-04-26,1.264452649501435
2022-04-27,1.37580959927246
2022-04-28,1.3044627456497753
