ts_code,trade_date,auto_amount_ma_30,auto_std_60,auto_std_ratio_5,auto_volatility_20,future_5d_return,year_month
920950.BJ,2024-02-21,68270.0834,8.316994871981395,0.02937113414910171,0.8159752855429873,0.01846670397313921,2024-02
920950.BJ,2024-02-22,68270.0834,8.316994871981395,0.025836610454807455,0.7504755440473431,0.05925507900677207,2024-02
920950.BJ,2024-02-23,11815.160899999999,8.316994871981395,0.014603296033220897,0.7385574742470103,0.06495726495726495,2024-02
920950.BJ,2024-02-26,10893.3429,8.316994871981395,0.011023429724640352,0.6971487233293281,0.012006861063464935,2024-02
920950.BJ,2024-02-27,10561.1219,8.316994871981395,0.029281535780335564,0.7466241376467779,-0.09797657082002131,2024-02
920950.BJ,2024-02-28,10397.946999999998,8.316994871981395,0.030208935446151483,0.7395139230297464,-0.018681318681318726,2024-02
920950.BJ,2024-02-29,10094.308666666668,8.316994871981395,0.03460222574498113,0.724657804372893,0.021843367075119913,2024-02
920950.BJ,2024-03-01,9940.758133333333,8.316994871981395,0.030191153940137844,0.7098216701346091,-0.0048154093097912964,2024-03
920950.BJ,2024-03-04,9799.876766666666,8.316994871981395,0.025618139097381466,0.7289035432084748,0.03841807909604511,2024-03
920950.BJ,2024-03-05,9627.464566666667,8.316994871981395,0.04202909253351729,0.7327413805638134,0.06552538370720185,2024-03
920950.BJ,2024-03-06,9833.782566666667,8.316994871981395,0.042163036225058126,0.7397038403801288,-0.008398656215005573,2024-03
920950.BJ,2024-03-07,11463.2469,8.316994871981395,0.04850541644133241,0.7457884963765882,-0.06673618352450472,2024-03
920950.BJ,2024-03-08,12423.29,8.316994871981395,0.047722238812761,0.7452585934581453,0.0,2024-03
920950.BJ,2024-03-11,12585.120133333334,8.316994871981395,0.04644557064053374,0.7452161323604369,0.019586507072905324,2024-03
920950.BJ,2024-03-12,12677.6168,8.316994871981395,0.027981290613429192,0.7044065443230567,0.029362880886426357,2024-03
