,auto_kurtosis_20,hist_vol_60,auto_volatility_20,hist_vol_20,auto_volatility_60,auto_std_60_1,auto_amount_ma_30,auto_open_ratio_60,auto_quantile_0.75_30,auto_amount_ma_60,auto_skew_30_1,auto_kurtosis_20_1,auto_volatility_20_1,auto_volatility_60_1,auto_std_60,auto_amount_ma_30_1,auto_open_ratio_60_1,auto_open_log_return_60,auto_open_log_return_60_1,auto_quantile_0.75_30_1
2024-05-09,-0.001404494522466013,0.014307161742841197,-0.01267609862561437,0.005339243102485707,-0.006134963116229721,-1.9938782661739527e-05,7.657001603173178e-09,0.010403674460864591,-2.6738956827729164e-05,6.1907197902599655e-09,-0.002775305386718121,-0.001404494522466013,-0.01267609862561437,-0.006134963116229721,-1.9938782661739527e-05,7.657001603173178e-09,0.010403674460864591,0.014222681394312852,0.014222681394312852,-2.6738956827729164e-05
2024-05-10,0.0007308970102711695,-0.07744977392727466,-0.01847398962293266,-0.05705135451245414,-0.017543655971338428,-0.002366144777321421,-5.406585393888537e-09,0.021519868453393834,-0.0001643655877122534,-5.909898620386829e-09,0.004148734498388355,0.0007308970102711695,-0.01847398962293266,-0.017543655971338428,-0.002366144777321421,-5.406585393888537e-09,0.021519868453393834,0.026010234036440306,0.026010234036440306,-0.0001643655877122534
2024-05-13,0.0011890531356254074,-0.09195140566421342,-0.012033331853027233,-0.06841925885468114,-0.011556486358267611,-0.0008101095441164333,7.498293652056163e-09,0.04572866953837864,-3.864107390218461e-05,7.911195567449637e-09,0.0005396601403533368,0.0011890531356254074,-0.012033331853027233,-0.011556486358267611,-0.0008101095441164333,7.498293652056163e-09,0.04572866953837864,0.03618170422635811,0.03618170422635811,-3.864107390218461e-05
2024-05-14,0.0007953443862036084,0.035137668878927164,0.018665640853496313,0.01896312999528407,0.026122496210399457,0.001789949469422811,-1.5327230183112915e-08,-0.03119694258517924,0.00014938412984425318,-1.2925466529738119e-08,-0.006638116754045187,0.0007953443862036084,0.018665640853496313,0.026122496210399457,0.001789949469422811,-1.5327230183112915e-08,-0.03119694258517924,-0.02904270046937461,-0.02904270046937461,0.00014938412984425318
2024-05-15,0.000561309888815509,0.015000115183858766,-0.00040535472762873837,-0.01206777930250708,-0.0008303677920656997,0.0013284137693034665,3.098941169438296e-09,0.004525518006386348,0.0001233408814817643,2.9483607679047774e-09,-0.0025853619436277515,0.000561309888815509,-0.00040535472762873837,-0.0008303677920656997,0.0013284137693034665,3.098941169438296e-09,0.004525518006386348,0.008187961431083171,0.008187961431083171,0.0001233408814817643
2024-05-16,0.0016576419446176344,0.048406261537561356,0.03052744647323212,0.046405234036959536,0.029240263072504862,-0.0008191289006194638,-1.990842091781555e-09,-0.021536843178044593,-0.00013987197438986178,-6.783474234710731e-10,0.001967561002466144,0.0016576419446176344,0.03052744647323212,0.029240263072504862,-0.0008191289006194638,-1.990842091781555e-09,-0.021536843178044593,-0.02322871372806509,-0.02322871372806509,-0.00013987197438986178
2024-05-17,-0.0014758074707258244,-0.004797072583176828,-0.015691754787782928,-0.01102941262737329,-0.008778091911313362,2.6317815706492223e-05,-2.2277660252315374e-09,0.008200884262403786,1.2722132825504304e-05,-2.3126951616478278e-09,-0.0012682176745100109,-0.0014758074707258244,-0.015691754787782928,-0.008778091911313362,2.6317815706492223e-05,-2.2277660252315374e-09,0.008200884262403786,0.013370311936078478,0.013370311936078478,1.2722132825504304e-05
2024-05-20,-0.0008501261316673721,0.010740558400894436,0.0004990319499294895,0.01078787072158441,0.002347042127454618,0.0008061118952360245,1.0908884853803263e-08,0.03334329544459346,8.662058152480817e-05,9.093961146964479e-09,0.0002562808614398858,-0.0008501261316673721,0.0004990319499294895,0.002347042127454618,0.0008061118952360245,1.0908884853803263e-08,0.03334329544459346,0.03579889602434993,0.03579889602434993,8.662058152480817e-05
2024-05-21,-0.00043323534876018064,-0.03860101077756023,-0.021634982976973343,-0.04017306667014961,-0.01846222017733492,0.0008382801565094142,5.238487061451246e-09,0.020462748054669525,9.105933164276567e-05,5.454257471029079e-09,-0.0008747276353843206,-0.00043323534876018064,-0.021634982976973343,-0.01846222017733492,0.0008382801565094142,5.238487061451246e-09,0.020462748054669525,0.024660374445166958,0.024660374445166958,9.105933164276567e-05
2024-05-22,0.00016622974753748346,0.022571167187113036,0.009441125605581926,0.011152795818691367,0.014302727834455716,0.0004872438661060078,7.302988951737696e-09,-0.005652403990748293,9.237180442823083e-05,8.195277056987264e-09,0.0005933609836566755,0.00016622974753748346,0.009441125605581926,0.014302727834455716,0.0004872438661060078,7.302988951737696e-09,-0.005652403990748293,-0.004684359826859229,-0.004684359826859229,9.237180442823083e-05
2024-05-23,0.0008238353464727503,-0.010209340234446578,-0.010144260540025827,-0.032340223324199134,-0.008498660126558847,-0.0002383443499832585,-2.469288981052068e-09,0.002039377509658641,-3.3268026117666976e-05,-2.682082496057424e-09,-0.002269437038369699,0.0008238353464727503,-0.010144260540025827,-0.008498660126558847,-0.0002383443499832585,-2.469288981052068e-09,0.002039377509658641,0.0016486933484848175,0.0016486933484848175,-3.3268026117666976e-05
2024-05-24,-0.00026274623203493554,-0.04160614383847733,0.007730340140579016,-0.007206997166136337,-0.012828047066805051,-0.0011656400472020024,-7.600664725035252e-09,-0.009765986535807404,-0.00017103802918334943,-8.992916208297008e-09,-0.0026498288275510016,-0.00026274623203493554,0.007730340140579016,-0.012828047066805051,-0.0011656400472020024,-7.600664725035252e-09,-0.009765986535807404,-0.015057351344690294,-0.015057351344690294,-0.00017103802918334943
2024-05-27,-0.00025123791895825077,-0.02613198569075082,-0.009995972869021687,-0.020444730194657017,-0.019155396306372273,0.00065794275106365,5.134729490048637e-09,0.02664333355070157,0.00018197094446227593,3.6791191733810278e-09,0.002413524806140246,-0.00025123791895825077,-0.009995972869021687,-0.019155396306372273,0.00065794275106365,5.134729490048637e-09,0.02664333355070157,0.031282924539881594,0.031282924539881594,0.00018197094446227593
2024-05-28,-0.0004939423616117585,-0.028466476443241785,-0.016124627644794717,-0.02484843517511662,-0.020539729658015645,-0.0006960375397023431,4.758001383776437e-09,0.015307155826773822,-4.694120957250445e-05,1.7980892248907498e-09,-0.00039412455291788166,-0.0004939423616117585,-0.016124627644794717,-0.020539729658015645,-0.0006960375397023431,4.758001383776437e-09,0.015307155826773822,0.016021969198661643,0.016021969198661643,-4.694120957250445e-05
