date,total_value,cash
2020-06-23,53726288.846715875,5056.378098688223
2020-06-24,52524492.329721704,17504.995868870596
2020-06-29,50976274.48033584,15711.67917838713
2020-06-30,52310512.39699412,14884.616659637131
2020-07-01,52108809.81180313,12795.706179924322
2020-07-02,51116015.45497181,11869.892105042805
2020-07-03,53407941.45405497,16373.957506036182
2020-07-06,49006977.60137254,3575.8659368311
2020-07-07,50773441.16054593,4343.789884295609
2020-07-08,52074411.850582555,30641.256769620264
2020-07-09,54351666.05455605,2777.238003477396
2020-07-10,53875978.57959389,1882.111331334976
2020-07-13,46367765.020676844,1882.111331334976
2020-07-14,46447120.23545581,1882.111331334976
2020-07-15,43665310.02903811,29135.19432267516
2020-07-16,38016783.43817772,868.6960863674758
2020-07-17,37660540.931813955,5405.035787581367
2020-07-20,37579713.98208577,5405.035787581367
2020-07-21,37336450.213693835,5405.035787581367
2020-07-22,36576120.10250505,5405.035787581367
2020-07-23,36096400.17628848,5324.951701170217
2020-07-24,32074930.278696746,19275.25512257973
2020-07-27,29857752.404429253,14273.561468114332
2020-07-28,30456944.272162173,10475.58384113781
2020-07-29,32615015.364665445,9622.235150754146
2020-07-30,33212791.653089907,9331.045054554146
2020-07-31,33908139.42593059,9331.045054554146
2020-08-03,34903414.90032358,9331.045054554146
2020-08-04,35088597.45346378,9331.045054554146
2020-08-05,34068281.89563597,31091.346753844213
2020-08-06,33650692.746081084,28872.73943113794
2020-08-07,32473287.240334213,27938.338361664253
2020-08-10,32561458.175267268,26351.80428648215
2020-08-11,31457112.699806254,24720.554672213013
2020-08-12,29294347.552998517,23264.98217655765
2020-08-13,28395289.446423758,21569.537811438193
2020-08-14,28158391.614810467,20571.29891253293
2020-08-17,29577319.05110249,19933.69918753293
2020-08-18,30759443.98292121,19298.391200314883
2020-08-19,29651337.203482185,19579.17725002404
2020-08-20,29200143.674037956,37578.054814590294
2020-08-21,30904343.190810617,36469.22235388185
2020-08-24,31914225.45637958,29125.77837293641
2020-08-25,32395986.136752464,36697.20358830794
2020-08-26,31716693.341938086,26507.55132094236
2020-08-27,33957853.49780084,23299.50790502167
2020-08-28,34732814.80572586,23299.50790502167
2020-08-31,35062520.86632382,23317.25433321279
2020-09-01,33209075.404716473,19164.726628608452
2020-09-02,34838164.59267074,18456.359234600186
2020-09-03,32996639.963503856,18935.754640100185
2020-09-04,31870388.220708404,16703.667719721197
2020-09-07,32012074.863535434,16703.667719721197
2020-09-08,33975423.41101124,16703.667719721197
2020-09-09,31757552.01078335,27690.038408877113
2020-09-10,26871963.64993317,15864.427602490992
2020-09-11,26758782.822848074,1695.701213035552
2020-09-14,23771326.22635441,1425.4734230355516
2020-09-15,23764424.118511815,1425.4734230355516
2020-09-16,23319012.328243792,16860.516986558097
2020-09-17,23994154.774616435,3364.404545576107
2020-09-18,24359674.58530202,2327.90785986182
2020-09-21,23821460.070972443,2327.90785986182
2020-09-22,22524409.216093864,5191.194667387656
2020-09-23,23024872.024401885,4752.800203223835
2020-09-24,21236172.891698584,10865.259355420649
2020-09-25,20794616.232750673,9063.899700281676
2020-09-28,19174423.80045646,6510.4365019144025
2020-09-29,16078129.534003401,3075.5485284263796
2020-09-30,16183385.066130444,3075.5485284263796
2020-10-09,17574305.267756067,3075.5485284263796
2020-10-12,18681510.114572037,3075.5485284263796
2020-10-13,19429174.364065945,3075.5485284263796
2020-10-14,19725872.850023966,3075.5485284263796
2020-10-15,17543948.531187136,4920.016306280261
2020-10-16,17409924.76800603,4920.016306280261
2020-10-19,17107276.044765614,7777.183098411144
2020-10-20,17389945.013077945,7777.183098411144
2020-10-21,18265992.904596422,7777.183098411144
2020-10-22,17872570.152746897,7777.183098411144
2020-10-23,15588199.50424325,62068.408139448846
2020-10-26,14810201.37665703,38443.70033115095
2020-10-27,15021496.586896993,26122.28021516618
2020-10-28,14346864.014022134,20029.599436059056
2020-10-29,11357084.251728369,16812.28254411594
2020-10-30,10914811.06847035,20214.2818716262
2020-11-02,10389629.938192317,18921.537593049292
2020-11-03,10831578.106843518,14137.269590060958
2020-11-04,11131847.666179648,12030.366594793086
2020-11-05,11495335.138665725,10472.462081972573
2020-11-06,10890360.128323035,10659.840404544573
2020-11-09,11346465.709598046,9846.663548544573
2020-11-10,11294360.097647427,11148.035704839313
2020-11-11,9020249.586016882,10521.720911474382
2020-11-12,8814564.945859624,9581.575782839092
2020-11-13,8731119.238574712,9128.341459289604
2020-11-16,8587693.213933153,9128.341459289604
2020-11-17,8344397.137848495,11256.524412827395
2020-11-18,8179448.826858159,10685.314220403152
2020-11-19,8369753.775656023,10366.92879254848
2020-11-20,8401328.08307897,10366.92879254848
2020-11-23,8043972.8578955745,10097.54193930616
2020-11-24,7838156.3650188595,10097.54193930616
2020-11-25,7038487.554364928,9839.110557506998
2020-11-26,6779095.407946657,9812.484892768074
2020-11-27,6800053.26177327,9619.032429588158
2020-11-30,6722860.91413217,12831.240295489282
2020-12-01,7225113.953237188,12831.240295489282
2020-12-02,7222260.477182278,17754.6403328961
2020-12-03,7395668.3792023165,17761.25982489205
2020-12-04,7416567.133578648,17357.39552585359
2020-12-07,7391943.848037363,16855.437485652586
2020-12-08,7422219.222232964,16855.437485652586
2020-12-09,7036937.799167073,30790.030024697804
2020-12-10,7151367.289353214,27541.013644408198
2020-12-11,6744582.467875385,28661.145509735426
2020-12-14,6781075.273573863,28634.814667717263
2020-12-15,6989993.536435561,25502.87553554914
2020-12-16,7018005.203155787,43239.692120777145
2020-12-17,7443341.793912664,38251.401312106536
2020-12-18,7322026.0998111,33414.56572742029
2020-12-21,7065975.386663024,29450.323900289113
2020-12-22,6742709.861455142,31403.536446547183
2020-12-23,6532539.59902812,28394.532107170333
2020-12-24,6082505.843544659,27426.943749575516
2020-12-25,6680734.946759377,27304.943705955888
2020-12-28,6567138.991276002,23691.954211511846
2020-12-29,6651562.085470806,26176.342351596562
2020-12-30,7014089.551553687,23986.318200918162
2020-12-31,7552341.397926915,23249.267772918163
2021-01-04,7441643.712008804,22537.52098476971
2021-01-05,8207471.960903901,21257.49334000069
2021-01-06,8250332.062154258,21166.159164708475
2021-01-07,9387007.684386047,25625.87469812499
2021-01-08,9433686.814083464,22514.5078123795
2021-01-11,9719324.814060701,53691.02328148537
2021-01-12,9356723.05859948,42602.55557954173
2021-01-13,8931779.67823589,72833.85998312786
2021-01-14,8145727.456033951,33785.4609658617
2021-01-15,7926312.2111876635,18367.50197133274
2021-01-18,9710024.945437368,14757.31043546521
2021-01-19,10003740.9128054,11996.025912031004
2021-01-20,11694924.147165673,10151.09638102348
2021-01-21,11682326.152178403,10151.09638102348
2021-01-22,12097735.589548178,10672.414888335503
2021-01-25,13357545.501381392,10889.84896815858
2021-01-26,12134886.122561848,10418.60794956229
2021-01-27,11385492.151509006,10110.066437002135
2021-01-28,10601474.42056172,20180.793522262593
2021-01-29,10709850.091976006,27916.558857068023
2021-02-01,11628835.222506791,27238.642523569044
2021-02-02,11994893.939011212,18971.756621450488
2021-02-03,13773684.227782095,18405.940410996074
2021-02-04,13889219.323370269,17801.864245408273
2021-02-05,14469510.374291345,30166.95091384695
2021-02-08,15316879.846521663,26973.83429524299
2021-02-09,17119750.657998513,21740.17500537824
2021-02-10,19064603.245054193,21740.17500537824
2021-02-18,15958190.63504899,19357.120282170446
2021-02-19,13565868.936100999,16205.29259392218
2021-02-22,12480630.752541125,14339.908217613614
2021-02-23,13318036.117996443,13071.825483842578
2021-02-24,12808238.73610929,13071.825483842578
2021-02-25,11918539.05694097,13071.825483842578
2021-02-26,10992427.859090826,12699.51656329543
2021-03-01,10505330.86588985,12699.51656329543
2021-03-02,10018183.625019638,12469.914748226936
2021-03-03,10233688.4158089,12127.734237588638
2021-03-04,8157459.393773787,11615.114038286947
2021-03-05,7888894.2686202815,11345.183029982449
2021-03-08,7022579.723396424,12130.896641773103
2021-03-09,6360245.480371574,15742.586807148184
2021-03-10,6784931.934301232,15018.241921237564
2021-03-11,7304111.827523947,14760.481890645458
2021-03-12,7558011.463668225,14478.790496181791
2021-03-15,6783844.510085643,14436.420358931791
2021-03-16,6813602.0286455965,14436.420358931791
2021-03-17,7208062.5022250125,14436.420358931791
2021-03-18,8160495.379052641,14436.420358931791
2021-03-19,7704146.611309944,14436.420358931791
2021-03-22,7422672.676619694,14436.420358931791
2021-03-23,7818247.691469539,14359.504532976574
2021-03-24,6048071.043694738,42839.20828995107
2021-03-25,5922164.750146504,21130.05541326423
2021-03-26,5916270.984609754,3018.585156061008
2021-03-29,5693444.826953617,2487.714136095139
2021-03-30,5441368.100668729,18212.420109166662
2021-03-31,5271921.964156962,15385.092451711114
2021-04-01,5093200.340739432,6207.312169379569
2021-04-02,4820479.233738077,4514.50158031355
2021-04-06,4806904.627108453,4205.05580399776
2021-04-07,4620945.770924087,4205.05580399776
2021-04-08,4561808.703738931,4509.339111451708
2021-04-09,4565913.459795556,4509.339111451708
2021-04-12,4452178.409821659,40825.21393213462
2021-04-13,4317012.4793534335,28616.41831261522
2021-04-14,4070132.0590516035,9216.93948534854
2021-04-15,3962979.2795098647,11121.338869831341
2021-04-16,4068054.0283457795,8095.108873500969
2021-04-19,4159061.6994767007,7011.960045253351
2021-04-20,4112784.392007336,6210.983027208504
2021-04-21,3811560.944332371,58996.40307400074
2021-04-22,3769973.644072669,20790.813825059122
2021-04-23,3608789.4531774316,16812.68264836009
2021-04-26,3481611.0597138377,33398.449032575314
2021-04-27,3265093.7120068558,20077.88079200095
2021-04-28,3206673.658161205,10782.728154623805
2021-04-29,3157675.906120397,12695.736726150106
2021-04-30,3072773.1146437945,26976.433475794096
2021-05-06,2663262.9459068575,8348.367049470735
2021-05-07,2609077.061191918,8583.437394486544
2021-05-10,2533535.9852011404,9391.089404674054
2021-05-11,2533263.2988393796,9314.431478662776
2021-05-12,2493714.458445077,9314.431478662776
2021-05-13,2443879.45023952,8503.862629029998
2021-05-14,2398598.8339920645,8129.8728083092765
2021-05-17,2198733.466864115,9679.640031818615
2021-05-18,2246937.7528004544,9404.901695599534
2021-05-19,2244623.2567297467,9094.945337046902
2021-05-20,2264495.015184037,10213.635042980735
2021-05-21,2337755.221682273,10213.635042980735
2021-05-24,2355409.9408473684,10213.635042980735
2021-05-25,2364408.1686718236,10009.809311176454
2021-05-26,2394689.372305084,10009.809311176454
2021-05-27,2376350.4428158244,24886.56833656251
2021-05-28,2360306.8446484185,24366.303484062508
2021-05-31,2368722.372449215,50671.866678637394
2021-06-01,2484232.9669070295,44411.97224443417
2021-06-02,2421663.7874907353,37380.22962102961
2021-06-03,2324899.229010114,31180.9655122235
2021-06-04,2323099.50190645,26862.648468074007
2021-06-07,2340791.8043848113,24832.519028822084
2021-06-08,2255372.2675710185,76148.77867598707
2021-06-09,2268563.8922909033,41759.4736084339
2021-06-10,2343282.0040331474,28455.614578694378
2021-06-11,2226433.6791831763,25176.72001764175
2021-06-15,2156523.990374706,18760.526939499367
2021-06-16,2033667.1207383808,26327.611859456894
2021-06-17,2055828.7730645027,18435.45828004491
2021-06-18,2002440.012159698,59192.92372041958
2021-06-21,2033125.535092396,32117.117141110135
2021-06-22,2048824.4640506061,24454.848937388415
2021-06-23,2077516.9348851126,25813.397605817674
