date,nav
2020-12-23,104776279.61724049
2020-12-24,105469159.11985016
2020-12-25,111558902.56626195
2020-12-28,113203272.6519773
2020-12-29,105506225.00396365
2020-12-30,105820289.98292172
2020-12-31,108521157.86555909
2021-01-04,111184305.66282387
2021-01-05,111873645.8455744
2021-01-06,109781517.03692727
2021-01-07,111143757.9914997
2021-01-08,110807208.85412323
2021-01-11,108287696.68961757
2021-01-12,106359867.39440104
2021-01-13,109722028.82674412
2021-01-14,104278624.27071807
2021-01-15,106295817.05013795
2021-01-18,117880577.73344553
2021-01-19,114036089.72057383
2021-01-20,114745827.89480054
2021-01-21,110894559.61744593
2021-01-22,110457007.93761177
2021-01-25,107686044.67281641
2021-01-26,103082703.24110377
2021-01-27,106415989.53043947
2021-01-28,101728154.93025833
2021-01-29,102651307.79467115
2021-02-01,100816808.42622124
2021-02-02,99085151.03463176
2021-02-03,96816223.19057481
2021-02-04,94997973.49007004
2021-02-05,93340927.53192888
2021-02-08,93017755.85808027
2021-02-09,94687018.26581836
2021-02-10,95524099.86287726
2021-02-18,101702881.17653845
2021-02-19,106192728.3617246
2021-02-22,104764372.75405276
2021-02-23,103631340.67628996
2021-02-24,102165295.32371603
2021-02-25,101293365.30374204
2021-02-26,98724916.92985812
2021-03-01,100261311.0208881
2021-03-02,99641412.23552132
2021-03-03,105461741.71564876
2021-03-04,105585925.22662465
2021-03-05,105662802.93630815
2021-03-08,103882299.45820038
2021-03-09,98957168.23031716
2021-03-10,97014060.03181973
2021-03-11,98003912.03608209
2021-03-12,93419661.75114854
2021-03-15,94254914.64606795
2021-03-16,94938074.44245745
2021-03-17,92614575.23997341
2021-03-18,92612451.37485148
2021-03-19,91488454.60537542
2021-03-22,93678877.33633347
2021-03-23,92040618.580389
2021-03-24,91485270.79051116
2021-03-25,88661426.21200491
2021-03-26,89791860.8571754
2021-03-29,88907037.85514192
2021-03-30,86899170.71599588
2021-03-31,86465315.59682906
2021-04-01,86225189.38455097
2021-04-02,87618054.52566077
2021-04-06,89302891.16486451
2021-04-07,90304362.78979473
2021-04-08,90297900.76574278
2021-04-09,90313359.31569113
2021-04-12,88493363.73565777
2021-04-13,87379137.64111134
2021-04-14,88489963.33504398
2021-04-15,86215931.0679288
2021-04-16,89233631.24743316
2021-04-19,90578574.05349429
2021-04-20,89152207.1914885
2021-04-21,87766552.9195138
2021-04-22,87947701.52442576
2021-04-23,85697231.17872635
2021-04-26,84117978.00957082
2021-04-27,84901361.90931812
2021-04-28,84477480.25542645
2021-04-29,80000140.3017481
2021-04-30,79387256.78432377
2021-05-06,81812155.72710407
2021-05-07,80887230.27559552
2021-05-10,86648697.29521658
2021-05-11,90302154.92862077
2021-05-12,94138612.36477198
2021-05-13,90569231.74798982
2021-05-14,98612246.21769665
2021-05-17,97512558.77262564
2021-05-18,95257138.5854177
2021-05-19,89633528.3349899
2021-05-20,94646363.17398205
2021-05-21,91378761.85313609
2021-05-24,99310233.01340933
2021-05-25,100044605.08181973
2021-05-26,99089546.0183918
2021-05-27,102655294.72421564
2021-05-28,107333233.54411595
2021-05-31,110234656.67619373
2021-06-01,108613067.14286184
2021-06-02,104723857.64853151
2021-06-03,100626709.12356566
2021-06-04,104734122.40626825
2021-06-07,106772856.6724512
2021-06-08,110841878.60788518
2021-06-09,113297967.04217705
2021-06-10,117207524.83324307
2021-06-11,112380717.06985566
2021-06-15,115196582.23098996
2021-06-16,109546083.24815287
2021-06-17,114453880.90998851
2021-06-18,120371079.03331196
2021-06-21,126264681.2770731
2021-06-22,124269948.64435679
2021-06-23,125273657.98458704
2021-06-24,121134582.55709451
2021-06-25,118872958.8784504
2021-06-28,121297137.24367717
2021-06-29,118754030.81683652
2021-06-30,124902556.43548648
2021-07-01,124438077.78032279
2021-07-02,134295652.9001965
2021-07-05,135489400.65474975
2021-07-06,135806955.4419907
2021-07-07,138838407.05066618
2021-07-08,150634305.9768122
2021-07-09,145082693.21818134
2021-07-12,167668651.03773603
2021-07-13,176669696.7239776
2021-07-14,165097917.88158345
2021-07-15,184740669.55729294
2021-07-16,173131298.4851575
2021-07-19,157151862.16085613
2021-07-20,157894116.97719246
2021-07-21,173155673.09168503
2021-07-22,173521590.72407386
2021-07-23,169831602.88298655
2021-07-26,164604720.33766565
2021-07-27,165633591.26071295
2021-07-28,155701208.79483452
2021-07-29,160697462.4898752
2021-07-30,160559001.78849763
2021-08-02,166315151.6511001
2021-08-03,160675203.88549662
2021-08-04,163839943.81698805
2021-08-05,158306006.66093412
2021-08-06,161118028.58794665
2021-08-09,167102762.8799406
2021-08-10,167434745.4771622
2021-08-11,165144675.11672765
2021-08-12,168005900.0171487
2021-08-13,168483555.11435238
2021-08-16,164149958.49541938
2021-08-17,162080313.1536123
2021-08-18,162099175.72602913
2021-08-19,159264480.11723936
2021-08-20,161212751.8291478
2021-08-23,162768307.2424399
2021-08-24,170247922.5363078
2021-08-25,173706877.65190357
2021-08-26,170807340.40362108
2021-08-27,172237219.0368503
2021-08-30,171000241.51790062
2021-08-31,172562440.55173984
2021-09-01,166335467.99193686
2021-09-02,168665010.58762568
2021-09-03,171984492.22233102
2021-09-06,171503737.43235037
2021-09-07,177143444.7558225
2021-09-08,180552505.79778463
2021-09-09,187045879.2487676
2021-09-10,190525962.3592667
2021-09-13,199791477.04226136
2021-09-14,193795949.78192362
2021-09-15,194890096.26598394
2021-09-16,187455336.87798053
2021-09-17,177721188.93341738
2021-09-22,181608046.631328
2021-09-23,186699803.14459762
2021-09-24,182958583.04416275
2021-09-27,168611962.69396904
2021-09-28,178939307.33621755
2021-09-29,174012384.44615605
2021-09-30,181494029.0166568
2021-10-08,188912575.27049327
2021-10-11,192964893.2816027
2021-10-12,196529534.31348523
2021-10-13,196432880.53829634
2021-10-14,202095052.67369702
2021-10-15,199451612.43329144
2021-10-18,205079041.53983182
2021-10-19,190030131.12436518
2021-10-20,189141611.4353448
2021-10-21,182725898.58432233
2021-10-22,183053733.91749415
2021-10-25,193543453.03401685
2021-10-26,184975214.392281
2021-10-27,182724387.29709
2021-10-28,180968602.2756189
2021-10-29,188011655.76659873
2021-11-01,186954204.77281475
2021-11-02,186887256.34673965
2021-11-03,187284327.3011648
2021-11-04,197905080.18138868
2021-11-05,197959222.8736896
2021-11-08,199264239.39117572
2021-11-09,207925317.82352462
2021-11-10,200344951.03021377
2021-11-11,202472335.94492108
2021-11-12,206169074.67187116
2021-11-15,214433493.76061103
2021-11-16,210885567.66721886
2021-11-17,213960632.6918854
2021-11-18,208803146.8795181
2021-11-19,210825250.32066938
2021-11-22,208593615.13848585
2021-11-23,205849766.08278826
2021-11-24,210046177.08594823
2021-11-25,210024658.8980788
2021-11-26,207088777.91969237
2021-11-29,202267258.18022346
2021-11-30,200981042.89934605
2021-12-01,202759171.38206095
2021-12-02,196153310.0554492
2021-12-03,207603246.03468025
2021-12-06,200388676.4257226
2021-12-07,198500026.61242187
2021-12-08,197824809.65103266
2021-12-09,200993174.2626326
2021-12-10,200650017.7056056
2021-12-13,200959347.01572925
2021-12-14,198859321.8034334
2021-12-15,198389944.11289245
2021-12-16,200150728.2001134
2021-12-17,197868307.15582317
2021-12-20,194039479.9224798
2021-12-21,199281248.43570164
2021-12-22,198265343.71255013
2021-12-23,192442964.8995293
