date,stock,action,shares,price,amount,fee
2022-02-22,300819.SZ,buy,156900,26.610179723502306,4175137.198617512,5845.192078064517
2022-02-22,600333.SH,buy,727500,5.740971428571416,4176556.714285705,5847.179399999986
2022-02-22,600929.SH,buy,579900,7.202723146747363,4176859.152798796,5847.6028139183145
2022-02-23,000966.SZ,sell,7100,8.632579281183938,61291.31289640596,85.80783805496834
2022-02-23,002233.SZ,sell,153200,9.615957779515243,1473164.7318217354,2062.4306245504295
2022-02-23,600333.SH,sell,727500,5.451904761904749,3966260.714285705,5552.764999999987
2022-02-23,601899.SH,sell,60200,25.10450526315797,1511291.2168421098,2115.807703578954
2022-02-23,000545.SZ,buy,583500,4.7755128205128194,2786511.73076923,3901.116423076922
2022-02-23,300721.SZ,buy,24900,111.900207900208,2786315.1767151793,3900.841247401251
2022-02-23,601015.SH,buy,207900,13.404458204334365,2786786.8606811143,3901.5016049535598
2022-02-24,000011.SZ,sell,309900,12.493165089379596,3871631.861198737,5420.284605678232
2022-02-24,000545.SZ,sell,583500,4.483205128205128,2615950.1923076925,3662.3302692307693
2022-02-24,000680.SZ,sell,290700,4.858810810810818,1412456.3027027047,1977.4388237837866
2022-02-24,002392.SZ,sell,1143200,4.940751879699266,5648267.548872201,7907.574568421081
2022-02-24,002471.SZ,sell,20900,2.948166666666669,61616.683333333385,86.26335666666674
2022-02-24,300614.SZ,sell,126800,44.99264902506971,5705067.896378839,7987.095054930375
2022-02-24,300721.SZ,sell,24900,105.95231288981296,2638212.590956343,3693.49762733888
2022-02-24,300819.SZ,sell,156900,25.233179723502296,3959085.89861751,5542.720258064514
2022-02-24,300864.SZ,sell,366000,9.724324780146963,3559102.8695337884,4982.744017347304
2022-02-24,301088.SZ,sell,332800,17.010659951372,5661147.631816601,7925.6066845432415
2022-02-24,600569.SH,sell,1564700,3.5626562500000047,5574488.234375007,7804.28352812501
2022-02-24,600678.SH,sell,316800,4.5038882421420245,1426831.7951105933,1997.5645131548306
2022-02-24,601015.SH,sell,207900,12.72077399380805,2644648.9133126936,3702.508478637771
2022-02-24,601996.SH,sell,17700,3.4474125874125874,61019.20279720279,85.42688391608391
2022-02-24,603126.SH,sell,308000,11.66868686868688,3593955.555555559,5031.537777777783
2022-02-24,000766.SZ,buy,7383700,3.463150684931513,25570865.712328814,35799.21199726034
2022-02-25,000826.SZ,sell,32400,2.375268817204296,76958.70967741919,107.74219354838687
2022-02-25,000995.SZ,sell,1337200,8.01218064516128,10713887.958709663,14999.443142193528
2022-02-25,300221.SZ,sell,8500,7.861560891938245,66823.26758147508,93.55257461406512
2022-02-25,603360.SH,sell,1475700,4.10724472333144,6061061.038220205,8485.485453508287
2022-02-25,605298.SH,sell,4200,15.070642640034752,63296.69908814596,88.61537872340433
2022-02-28,300720.SZ,sell,423500,9.830942912123149,4163404.3232841534,5828.766052597814
2022-02-28,300465.SZ,buy,1298300,17.96576848249031,23324957.22081717,32654.940109144038
2022-03-01,002524.SZ,sell,10600,6.003865784499056,63640.97731569,89.097368241966
2022-03-01,002661.SZ,buy,320300,10.417245873153764,3336643.8531711507,4671.301394439611
2022-03-01,300725.SZ,buy,26000,127.98482743492214,3327605.5133079756,4658.647718631166
2022-03-01,300735.SZ,buy,589400,5.660668658946594,3336398.107583123,4670.9573506163715
2022-03-01,600110.SH,buy,70100,47.547293388429935,3333065.2665289384,4666.291373140513
2022-03-01,601226.SH,buy,338200,9.864192037470728,3336069.7470726003,4670.497645901641
2022-03-01,601919.SH,buy,56300,59.17837686567157,3331742.6175373094,4664.439664552233
2022-03-02,300468.SZ,buy,82000,20.286011188811127,1663452.9174825123,2328.834084475517
2022-03-03,300468.SZ,sell,82000,19.215779020978967,1575693.8797202753,2205.9714316083855
2022-03-03,300548.SZ,sell,396000,14.725352325901476,5831239.521056985,8163.735329479779
2022-03-03,300725.SZ,sell,26000,120.17289412108772,3124495.247148281,4374.293346007594
2022-03-03,300735.SZ,sell,589400,5.433081807994035,3202258.4176316843,4483.161784684358
2022-03-03,600110.SH,sell,70100,44.70745867768613,3133992.8533057976,4387.589994628117
2022-03-03,600673.SH,sell,237900,7.108351758793977,1691076.8834170871,2367.507636783922
2022-03-03,688233.SH,sell,163800,83.55700487429438,13686637.398409419,19161.292357773185
2022-03-03,000966.SZ,buy,546500,8.850084566596198,4836571.215644822,6771.199701902751
2022-03-03,002795.SZ,buy,511200,9.46211632796074,4837033.86685353,6771.847413594941
2022-03-03,300720.SZ,buy,473500,10.215805003207173,4837183.669018596,6772.057136626035
2022-03-03,300872.SZ,buy,231000,20.93820593231409,4836725.570364555,6771.4157985103775
2022-03-03,301015.SZ,buy,414500,11.669515669515675,4837014.2450142475,6771.819943019947
2022-03-03,601996.SH,buy,1293800,3.738776223776223,4837228.678321677,6772.120149650348
2022-03-04,002240.SZ,sell,52700,387.735018820579,20433635.491844513,28607.089688582317
2022-03-04,002483.SZ,sell,1168700,16.250327868852473,18991758.180327885,26588.46145245904
2022-03-04,002716.SZ,sell,1146500,3.863728222996518,4429764.407665508,6201.670170731711
2022-03-04,300717.SZ,sell,266000,15.372456246228134,4089073.3614966837,5724.702706095357
2022-03-04,300872.SZ,sell,231000,19.72197177577418,4555775.480203835,6378.08567228537
2022-03-04,000937.SZ,buy,488600,14.64010869565215,7153157.108695641,10014.419952173897
2022-03-04,002392.SZ,buy,1372600,5.211428571428589,7153206.857142881,10014.489600000034
2022-03-04,002774.SZ,buy,581700,12.295181818181794,7152107.26363635,10012.95016909089
2022-03-04,300864.SZ,buy,657400,10.879713287555711,7152323.515239125,10013.252921334775
2022-03-04,600808.SH,buy,1053700,6.788478964401296,7153020.284789646,10014.228398705505
2022-03-04,600834.SH,buy,636800,11.232342704149906,7152755.83400266,10013.858167603723
2022-03-04,601015.SH,buy,489500,14.612043343653252,7152595.216718267,10013.633303405573
2022-03-07,000966.SZ,sell,546500,8.364503171247362,4571200.983086684,6399.681376321358
2022-03-07,002580.SZ,sell,377800,10.865851851851849,4105118.8296296285,5747.16636148148
2022-03-07,002795.SZ,sell,511200,8.91649614576032,4558112.829712676,6381.357961597746
2022-03-07,300720.SZ,sell,473500,9.515869146889022,4505764.041051952,6308.069657472733
2022-03-07,601226.SH,sell,338200,9.060515222482437,3064266.24824356,4289.972747540984
2022-03-07,300562.SZ,buy,813200,11.41977302204927,9286559.421530467,13001.183190142652
2022-03-07,600313.SH,buy,951700,9.75806451612907,9286750.000000035,13001.45000000005
2022-03-08,000766.SZ,sell,7383700,3.56554033485541,26326880.17047189,36857.63223866065
2022-03-08,002392.SZ,sell,1372600,4.764310776942374,6539492.972431102,9155.290161403542
2022-03-08,002661.SZ,sell,320300,10.096298870547338,3233844.5282363123,4527.382339530837
2022-03-08,300465.SZ,sell,1298300,16.38914396887163,21278025.614786036,29789.23586070045
2022-03-08,300562.SZ,sell,813200,9.652399481193244,7849331.258106346,10989.063761348885
2022-03-08,600834.SH,sell,636800,10.508647925033442,6691906.9986612955,9368.669798125813
2022-03-08,600929.SH,sell,579900,6.995461422087755,4056668.078668689,5679.3353101361645
2022-03-08,601919.SH,sell,56300,52.84494402985069,2975170.3488805937,4165.238488432831
2022-03-08,601996.SH,sell,1293800,3.491468531468531,4517261.986013985,6324.1667804195795
2022-03-08,605117.SH,sell,13300,1563.3563096500536,20792638.918345712,29109.694485684
2022-03-09,300864.SZ,sell,657400,9.189757860498732,6041346.817491867,8457.885544488614
2022-03-09,301015.SZ,sell,414500,12.627437678062682,5234072.917556982,7327.702084579774
2022-03-09,600313.SH,sell,951700,9.095516129032292,8656202.700000033,12118.683780000047
2022-03-09,601015.SH,sell,489500,12.960030959752322,6343935.154798762,8881.509216718267
2022-03-09,600602.SH,buy,7919500,8.814756242568386,69808462.06302033,97731.84688822847
2022-03-10,600602.SH,sell,7919500,8.093043995243772,64092861.92033305,89730.00668846627
2022-03-11,688233.SH,buy,701400,95.31092868137492,66851085.37711637,93591.51952796291
2022-03-14,000937.SZ,sell,488600,13.125679347826066,6413206.929347816,8978.489701086943
2022-03-14,002774.SZ,sell,581700,11.77018181818179,6846714.763636347,9585.400669090886
2022-03-15,688233.SH,sell,701400,89.62657901487928,62864082.52103633,88009.71552945086
2022-03-15,300878.SZ,buy,2407700,29.651535044422527,71392000.92645612,99948.80129703858
2022-03-16,600808.SH,sell,1053700,4.747216828478967,5002142.372168288,7002.999321035602
2022-03-17,000802.SZ,buy,15814200,1.6080402010050237,25429869.346733645,35601.8170854271
2022-03-17,002033.SZ,buy,3711500,6.851571428571454,25429607.35714295,35601.450300000135
2022-03-18,002240.SZ,buy,12000,352.18072772898535,4226168.732747824,5916.6362258469535
2022-03-18,002707.SZ,buy,516000,8.189573459715655,4225819.905213278,5916.147867298589
2022-03-18,300803.SZ,buy,93200,45.317656765676574,4223605.610561057,5913.04785478548
2022-03-18,600673.SH,buy,665300,6.352010050251264,4225992.286432167,5916.389201005033
2022-03-18,603908.SH,buy,72500,58.25447831184048,4223449.677608435,5912.829548651809
2022-03-21,300803.SZ,sell,93200,41.641279512566655,3880967.2505712123,5433.354150799697
2022-03-21,000411.SZ,buy,41900,17.491358428805214,732887.9181669385,1026.043085433714
2022-03-21,002425.SZ,buy,88200,8.328273504273488,734553.7230769217,1028.3752123076904
2022-03-21,002795.SZ,buy,75600,9.707981779957937,733923.42256482,1027.492791590748
2022-03-21,300182.SZ,buy,75900,9.67281420765024,734166.5983606533,1027.8332377049146
2022-03-21,300725.SZ,buy,5400,135.648085697572,732499.6627668887,1025.4995278736442
2022-03-21,300940.SZ,buy,86300,8.51081392058851,734483.2413467884,1028.2765378855038
2022-03-21,600115.SH,buy,132900,5.52493174061432,734263.4283276431,1027.9687996587004
2022-03-21,600138.SH,buy,60200,12.187507812500002,733687.9703125001,1027.1631584375002
2022-03-21,603093.SH,buy,108900,6.745000000000003,734530.5000000003,1028.3427000000004
2022-03-21,603309.SH,buy,49100,14.941336971350628,733619.6452933159,1027.0675034106423
2022-03-22,300725.SZ,sell,5400,120.57092717168727,651083.0067271113,911.5162094179558
2022-03-22,600138.SH,sell,60200,11.495070312500005,692003.2328125003,968.8045259375004
2022-03-22,000011.SZ,buy,6700,12.769758149316502,85557.37960042057,119.7803314405888
2022-03-22,000031.SZ,buy,37300,2.3105110497237566,86182.06215469612,120.65488701657456
2022-03-22,000592.SZ,buy,33900,2.5412110726643604,86147.05536332182,120.60587750865055
2022-03-22,000966.SZ,buy,10700,8.022325581395354,85838.88372093029,120.1744372093024
2022-03-22,001216.SZ,buy,6100,13.953921423276492,85118.92068198661,119.16648895478126
2022-03-22,002675.SZ,buy,8000,10.761354556803983,86090.83645443186,120.5271710362046
2022-03-22,300221.SZ,buy,11300,7.608164665523152,85972.2607204116,120.36116500857625
2022-03-22,300468.SZ,buy,4700,18.131793006992947,85219.42713286685,119.30719798601359
2022-03-22,300707.SZ,buy,7100,12.147351778656116,86246.19762845842,120.74467667984179
2022-03-22,300735.SZ,buy,17600,4.888815838625336,86043.15875980593,120.46042226372829
2022-03-22,300946.SZ,buy,2400,35.27011935028247,84648.28644067793,118.5076010169491
2022-03-22,301062.SZ,buy,9700,8.843859649122809,85785.43859649125,120.09961403508775
2022-03-22,600053.SH,buy,7500,11.36606721487308,85245.5041115481,119.34370575616734
2022-03-22,600177.SH,buy,14100,6.12213091922005,86322.0459610027,120.85086434540378
2022-03-22,600712.SH,buy,51300,1.680285423037717,86198.64220183488,120.67809908256883
2022-03-22,600755.SH,buy,11600,7.390013495276652,85724.15654520916,120.01381916329282
2022-03-22,600929.SH,buy,11600,7.413010590015139,85990.92284417561,120.38729198184586
2022-03-22,601198.SH,buy,11600,7.402568807339436,85869.79816513746,120.21771743119244
2022-03-22,601588.SH,buy,42800,2.014444444444444,86218.2222222222,120.70551111111108
2022-03-22,601899.SH,buy,3200,26.88210526315798,86022.73684210554,120.43183157894777
2022-03-22,603038.SH,buy,13400,6.397207267833112,85722.5773889637,120.01160834454919
2022-03-22,605298.SH,buy,5600,15.34693877551022,85942.85714285723,120.32000000000012
2022-03-22,605336.SH,buy,4600,18.47273870783305,84974.59805603203,118.96443727844485
2022-03-23,000411.SZ,sell,41900,16.223109656301123,679748.294599017,951.6476124386238
2022-03-23,300468.SZ,sell,4700,16.23295384615379,76294.88307692282,106.81283630769195
2022-03-23,600115.SH,sell,132900,4.596604095563128,610888.6843003398,855.2441580204757
2022-03-23,603908.SH,sell,72500,55.01173896053138,3988351.074638525,5583.691504493935
2022-03-23,605298.SH,sell,5600,14.335601389491986,80279.36778115512,112.39111489361716
2022-03-23,000545.SZ,buy,55600,4.726153846153844,262774.1538461537,367.88381538461516
2022-03-23,000995.SZ,buy,37500,6.999125806451605,262467.2177419352,367.4541048387093
2022-03-23,002021.SZ,buy,214700,1.2250000000000023,263007.5000000005,368.2105000000007
2022-03-23,002170.SZ,buy,26300,9.977410714285718,262405.9017857144,367.3682625000001
2022-03-23,002392.SZ,buy,59700,4.400025062656657,262681.4962406024,367.75409473684334
2022-03-23,002471.SZ,buy,100200,2.625041666666669,263029.1750000002,368.2408450000003
2022-03-23,002524.SZ,buy,47400,5.545897920604916,262875.56143667304,368.02578601134223
2022-03-23,002535.SZ,buy,280200,0.9388339222614828,263061.2650176675,368.2857710247345
2022-03-23,300614.SZ,buy,7200,36.04013649025074,259488.9827298053,363.28457582172746
2022-03-23,300720.SZ,buy,33100,7.9459204618345,263009.9672867219,368.2139542014107
2022-03-23,300893.SZ,buy,17300,15.121773722627731,261606.68540145975,366.24935956204365
2022-03-23,300947.SZ,buy,27500,9.55139355581127,262663.3227848099,367.72865189873386
2022-03-23,300948.SZ,buy,48200,5.451986330032068,262785.7411075457,367.9000375505639
2022-03-23,600261.SH,buy,84700,3.10433684210526,262937.33052631555,368.1122627368418
2022-03-23,600569.SH,buy,72300,3.6337890625000058,262722.9492187504,367.81212890625056
2022-03-23,600834.SH,buy,26000,10.109250334672003,262840.5087014721,367.9767121820609
2022-03-23,601015.SH,buy,21800,12.054984520123838,262798.6625386997,367.91812755417953
2022-03-23,601996.SH,buy,78200,3.3601398601398595,262762.937062937,367.8681118881118
2022-03-23,688160.SH,buy,18800,13.988825591586304,262989.9211218225,368.18588957055147
2022-03-23,920553.BJ,buy,41900,6.27200000000001,262796.8000000004,367.9155200000005
2022-03-24,000966.SZ,sell,10700,7.535073995771675,80625.29175475692,112.87540845665968
2022-03-24,000995.SZ,sell,37500,6.495358064516122,243575.92741935456,341.00629838709636
2022-03-24,002021.SZ,sell,214700,1.1560000000000024,248193.2000000005,347.4704800000007
2022-03-24,300182.SZ,sell,75900,9.002076502732212,683257.6065573749,956.560649180325
2022-03-24,300221.SZ,sell,11300,7.003790737564319,79142.83533447681,110.79996946826753
2022-03-24,300707.SZ,sell,7100,11.505316205533584,81687.74505928844,114.36284308300382
2022-03-24,301062.SZ,sell,9700,8.040859649122808,77996.33859649124,109.19487403508774
2022-03-24,600712.SH,sell,51300,1.5904689092762498,81591.05504587162,114.22747706422027
2022-03-24,601198.SH,sell,11600,7.016544342507633,81391.91437308854,113.94868012232395
2022-03-24,603038.SH,sell,13400,5.920888290713329,79339.9030955586,111.07586433378205
2022-03-24,002222.SZ,buy,31200,16.022852614896937,499913.0015847844,699.8782022186982
2022-03-24,601226.SH,buy,58700,8.515433255269325,499855.9320843094,699.7983049180332
2022-03-24,603298.SH,buy,35200,14.176838858905151,499024.7278334613,698.6346189668458
2022-03-25,300614.SZ,sell,7200,33.23152089136494,239266.95041782755,334.97373058495856
2022-03-25,300735.SZ,sell,17600,4.528206948076214,79696.44228614136,111.57501920059791
2022-03-25,300878.SZ,sell,2407700,28.31206811451137,68166966.39930902,95433.75295903263
2022-03-25,600673.SH,sell,665300,5.744080402010057,3821536.6914572907,5350.151368040207
2022-03-25,601226.SH,sell,58700,7.932646370023423,465646.3419203749,651.9048786885248
2022-03-28,000802.SZ,sell,15814200,1.6160904522613049,25557177.630150728,35780.04868221102
2022-03-28,002222.SZ,sell,31200,15.66431061806651,488726.49128367513,684.2170877971452
2022-03-28,002675.SZ,sell,8000,10.195280898876389,81562.2471910111,114.18714606741554
2022-03-28,300946.SZ,sell,2400,32.09115889830507,77018.78135593217,107.82629389830502
2022-03-28,300948.SZ,sell,48200,5.136784767750022,247593.02580555106,346.63023612777147
2022-03-28,603309.SH,sell,49100,13.561391541609831,665864.3246930427,932.2100545702597
2022-03-28,002927.SZ,buy,8945200,5.603522227650221,50124627.03077676,70174.47784308747
2022-03-29,001216.SZ,sell,6100,13.014269829503323,79387.04595997027,111.14186434395839
2022-03-29,002240.SZ,sell,12000,370.3574529485588,4444289.435382705,6222.005209535787
2022-03-29,002471.SZ,sell,100200,2.460375000000002,246529.57500000022,345.1414050000003
2022-03-29,002707.SZ,sell,516000,7.918862559241719,4086133.0805687266,5720.5863127962175
2022-03-29,002927.SZ,sell,8945200,5.223038593063019,46721124.822667316,65409.57475173424
2022-03-29,300720.SZ,sell,33100,7.316382296343801,242172.2540089798,339.04115561257174
2022-03-29,300893.SZ,sell,17300,13.863184914841847,239833.09902676396,335.7663386374695
2022-03-29,600834.SH,sell,26000,9.513373493975893,247347.7108433732,346.2867951807225
2022-03-29,605336.SH,sell,4600,17.28610920526015,79516.10234419668,111.32254328187535
2022-03-29,688160.SH,sell,18800,12.48652234881681,234746.620157756,328.6452682208584
2022-03-29,920553.BJ,sell,41900,5.995125000000007,251195.73750000028,351.6740325000004
2022-03-30,002392.SZ,sell,59700,4.358120300751895,260179.78195488814,364.2516947368434
2022-03-30,600138.SH,buy,4283700,12.501757812500005,53553779.94140627,74975.29191796877
2022-03-31,002425.SZ,sell,88200,8.66570940170938,764315.5692307673,1070.0417969230743
2022-03-31,002535.SZ,sell,280200,0.8933215547703174,250308.69964664293,350.4321795053001
2022-03-31,600138.SH,sell,4283700,11.628125,49811399.0625,69735.9586875
2022-03-31,603298.SH,sell,35200,13.78233616037007,485138.2328450265,679.193525983037
2022-03-31,002233.SZ,buy,5534400,9.460516028146989,52358279.906176694,73301.59186864737
2022-04-01,002170.SZ,sell,26300,10.536458333333336,277108.85416666674,387.9523958333334
2022-04-01,002524.SZ,sell,47400,5.574896030245747,264250.0718336484,369.95010056710777
2022-04-01,601015.SH,sell,21800,11.482383900928792,250315.96904024767,350.44235665634676
2022-04-01,603093.SH,sell,108900,6.997316530763531,762007.7702001486,1066.810878280208
2022-04-01,002392.SZ,buy,3001300,4.48443609022558,13459138.037594035,18842.79325263165
2022-04-01,601198.SH,buy,1807100,7.447775229357786,13458874.616972456,18842.42446376144
2022-04-01,603659.SH,buy,56500,237.80563676763012,13436018.477371102,18810.425868319544
2022-04-06,002795.SZ,sell,75600,10.276951646811476,776937.5444989476,1087.7125622985266
2022-04-06,002494.SZ,buy,466900,3.801980198019807,1775144.554455448,2485.202376237627
2022-04-06,002707.SZ,buy,198200,8.957488151658785,1775374.151658771,2485.5238123222794
2022-04-06,300721.SZ,buy,21000,84.41216216216225,1772655.405405407,2481.71756756757
2022-04-06,300803.SZ,buy,39700,44.63378776339173,1771961.3742066517,2480.7459238893125
2022-04-06,603103.SH,buy,244800,7.249954384186521,1774788.8332488602,2484.7043665484043
2022-04-06,603309.SH,buy,120400,14.740109140518427,1774709.1405184187,2484.5927967257862
2022-04-06,605336.SH,buy,89900,19.72878502001144,1773617.7732990284,2483.06488261864
2022-04-07,002494.SZ,sell,466900,3.5988283828382883,1680292.9719471969,2352.4101607260754
2022-04-07,002707.SZ,sell,198200,8.487977883096383,1682317.216429703,2355.244103001584
2022-04-07,300721.SZ,sell,21000,75.76467775467785,1591058.2328482347,2227.4815259875286
2022-04-07,601899.SH,sell,3200,27.987557894736927,89560.18526315817,125.38425936842144
2022-04-07,603309.SH,sell,120400,13.987885402455674,1684141.4024556633,2357.7979634379285
2022-04-07,000045.SZ,buy,130800,8.107559055118113,1060468.7244094491,1484.6562141732288
2022-04-07,300756.SZ,buy,77200,13.723515580736528,1059455.40283286,1483.2375639660038
2022-04-07,600333.SH,buy,223600,4.742876190476179,1060507.1161904735,1484.709962666663
2022-04-07,600834.SH,buy,102300,10.366800535475225,1060523.6947791155,1484.7331726907616
2022-04-07,600872.SH,buy,53300,19.869391995895317,1059038.5933812205,1482.6540307337086
2022-04-07,603038.SH,buy,171700,6.176069986541054,1060431.216689099,1484.6037033647387
2022-04-07,603908.SH,buy,17600,60.14040250097686,1058471.0840171927,1481.85951762407
2022-04-08,000545.SZ,sell,55600,5.76205128205128,320370.05128205114,448.51807179487156
2022-04-08,000592.SZ,sell,33900,2.54121107266436,86147.05536332181,120.60587750865054
2022-04-08,600261.SH,sell,84700,2.960526315789471,250756.57894736817,351.05921052631544
2022-04-08,600929.SH,sell,11600,7.519288956127088,87223.75189107422,122.11325264750391
2022-04-08,601198.SH,sell,1807100,7.193425076452589,12999238.455657473,18198.93383792046
2022-04-08,603038.SH,sell,171700,5.946164199192468,1020956.3930013468,1429.3389502018856
2022-04-08,603103.SH,sell,244800,6.738008109477954,1649464.385200203,2309.250139280284
2022-04-08,605336.SH,sell,89900,17.867352773013153,1606275.0142938823,2248.7850200114353
2022-04-08,000779.SZ,buy,468800,13.544502415458949,6349662.732367155,8889.527825314017
2022-04-08,600509.SH,buy,806300,7.875710455764064,6350185.340482565,8890.25947667559
2022-04-11,000045.SZ,sell,130800,7.580052493438321,991470.8661417323,1388.0592125984251
2022-04-11,002033.SZ,sell,3711500,7.645015873015903,28374476.412698522,39724.26697777793
2022-04-11,300756.SZ,sell,77200,12.4810226628895,963534.9495750694,1348.948929405097
2022-04-11,300803.SZ,sell,39700,39.81111957349582,1580501.4470677841,2212.702025894898
2022-04-11,300940.SZ,sell,86300,14.154367631802309,1221521.9266245393,1710.130697274355
2022-04-11,300947.SZ,sell,27500,9.811737629459143,269822.78481012647,377.7518987341771
2022-04-11,600333.SH,sell,223600,4.425219047619037,989478.9790476167,1385.2705706666634
2022-04-11,600755.SH,sell,11600,8.126531713900132,94267.76788124153,131.97487503373813
2022-04-11,600834.SH,sell,102300,9.786144578313245,1001122.590361445,1401.571626506023
2022-04-11,600872.SH,sell,53300,17.988465879938413,958785.2314007174,1342.2993239610043
2022-04-12,000011.SZ,sell,6700,16.64105152471083,111495.04521556255,156.09306330178757
2022-04-12,000031.SZ,sell,37300,2.7351519337016565,102021.16712707179,142.8296339779005
2022-04-12,002233.SZ,sell,5534400,8.587208756841278,47525048.14386237,66535.06740140732
2022-04-12,600053.SH,sell,7500,8.347457990704328,62605.934930282456,87.64830890239544
2022-04-12,601588.SH,sell,42800,2.238108108108108,95791.02702702701,134.1074378378378
2022-04-12,603659.SH,sell,56500,215.0316921997433,12149290.609285496,17009.006852999693
2022-04-12,002716.SZ,buy,15840900,3.2412891986062733,51344938.06620211,71882.91329268296
2022-04-13,002392.SZ,sell,3001300,4.442130325814551,13332165.746867212,18665.032045614094
2022-04-13,601996.SH,sell,78200,3.6028321678321675,281741.4755244755,394.4380657342657
2022-04-14,000779.SZ,sell,468800,12.822260869565229,6011075.89565218,8415.506253913052
2022-04-14,002661.SZ,buy,2744700,12.910173761946124,35434553.924413525,49608.37549417894
2022-04-15,002716.SZ,sell,15840900,2.9912543554007,47384161.11846695,66337.82556585372
2022-04-15,600177.SH,sell,14100,6.516100278551525,91877.0139275765,128.6278194986071
2022-04-15,600509.SH,sell,806300,7.277238605898112,5867637.487935647,8214.692483109906
2022-04-15,301060.SZ,buy,266600,110.83743842364544,29549261.083743874,41368.96551724142
2022-04-15,603369.SH,buy,494600,59.74222360248432,29548503.793788746,41367.90531130425
2022-04-18,300218.SZ,buy,262500,22.45591022443894,5894676.433915222,8252.547007481311
2022-04-18,300803.SZ,buy,118200,49.86703224168571,5894283.210967251,8251.996495354151
2022-04-18,600872.SH,buy,286900,20.54617752693688,5894698.332478191,8252.577665469467
2022-04-18,603103.SH,buy,851100,6.92631018753168,5894982.600608213,8252.975640851499
2022-04-19,600569.SH,sell,72300,4.8675390625000095,351923.0742187507,492.69230390625097
2022-04-19,002688.SZ,buy,417400,4.962572298325731,2071377.6773211602,2899.9287482496243
2022-04-19,600702.SH,buy,2600,775.0740131578967,2015192.4342105314,2821.269407894744
2022-04-20,002688.SZ,sell,417400,4.604261796042625,1921818.8736681917,2690.5464231354686
2022-04-20,001216.SZ,buy,35800,12.527798369162326,448495.1816160113,627.8932542624158
2022-04-20,002222.SZ,buy,33500,13.370847860538785,447923.4033280493,627.092764659269
2022-04-20,002580.SZ,buy,48900,9.178074074074075,448807.8222222223,628.3309511111112
2022-04-20,002675.SZ,buy,53100,8.443002496878888,448323.432584269,627.6528056179766
2022-04-20,002795.SZ,buy,44200,10.141618780658703,448259.5501051147,627.5633701471605
2022-04-20,300819.SZ,buy,21900,20.49714746543778,448887.5294930874,628.4425412903223
2022-04-20,600333.SH,buy,95000,4.723885714285702,448769.1428571417,628.2767999999984
2022-04-20,605336.SH,buy,23200,19.325328759291025,448347.6272155518,627.6866781017725
2022-04-21,002222.SZ,sell,33500,12.921782884310574,432879.7266244042,606.0316172741659
2022-04-21,002580.SZ,sell,48900,8.41251851851852,411372.1555555556,575.9210177777778
2022-04-21,002675.SZ,sell,53100,7.998901373283383,424741.66292134766,594.6383280898867
2022-04-21,301060.SZ,sell,266600,85.57261083743852,22813658.049261108,31939.12126896555
2022-04-21,600333.SH,sell,95000,4.297619047619036,408273.8095238084,571.5833333333318
2022-04-21,600702.SH,sell,2600,725.4029605263177,1886047.697368426,2640.4667763157963
2022-04-21,300947.SZ,buy,1173000,11.41829689298043,13393662.255466046,18751.127157652463
2022-04-22,002661.SZ,sell,2744700,11.954205039096433,32810706.57080798,45934.98919913117
2022-04-22,002795.SZ,sell,44200,8.727792571828996,385768.4316748416,540.0758043447782
2022-04-22,300218.SZ,sell,262500,21.202194513715742,5565576.059850383,7791.806483790536
2022-04-22,600872.SH,sell,286900,18.632696254489467,5345720.555413028,7484.0087775782395
2022-04-22,603103.SH,sell,851100,6.132792701469846,5219619.868220986,7307.46781550938
2022-04-22,002927.SZ,buy,4343000,4.807347337567173,20878309.487054233,29229.633281875926
2022-04-22,605298.SH,buy,1568200,13.313074250977005,20877563.04038214,29228.588256534997
2022-04-25,300803.SZ,sell,118200,44.78293983244478,5293343.488194973,7410.680883472963
2022-04-25,603908.SH,sell,17600,118.46829230168022,2085041.944509572,2919.0587223134007
2022-04-26,300819.SZ,sell,21900,18.0846129032258,396053.022580645,554.4742316129029
2022-04-26,603369.SH,sell,494600,55.59428881987564,27496935.25031049,38495.709350434685
2022-04-26,300564.SZ,buy,1136800,16.432006929637584,18679905.477612007,26151.86766865681
2022-04-26,603298.SH,buy,1232600,15.1550038550501,18680057.751734756,26152.08085242866
2022-04-27,001216.SZ,sell,35800,10.026456634544092,358947.1475166785,502.5260065233499
2022-04-27,002927.SZ,sell,4343000,3.817567171470445,16579694.225696143,23211.5719159746
2022-04-27,605298.SH,sell,1568200,10.55354320451586,16550066.453321772,23170.09303465048
2022-05-05,001914.SZ,buy,312200,16.675030674846642,5205944.576687122,7288.32240736197
2022-05-05,002240.SZ,buy,21800,237.96769134253557,5187695.671267276,7262.773939774186
2022-05-05,300171.SZ,buy,26200,198.39917127071809,5198058.287292814,7277.28160220994
2022-05-05,300447.SZ,buy,184100,28.280561122244524,5206451.302605217,7289.031823647304
2022-05-05,300803.SZ,buy,95500,54.49273673521196,5204056.358212742,7285.6789014978385
2022-05-05,300878.SZ,buy,223100,23.33884624876605,5206896.598099706,7289.655237339588
2022-05-05,601689.SH,buy,33000,157.38064356435632,5193561.237623759,7270.985732673262
2022-05-05,603279.SH,buy,81000,64.21272644515224,5201230.842057331,7281.723178880264
2022-05-05,603369.SH,buy,81200,64.09580434782595,5204579.313043467,7286.411038260853
