date,portfolio_return,benchmark_return,excess_return
2020-06-16,0.011165216079854323,0.017261352539062358,-0.006096136459208035
2020-06-17,-0.01995749722122342,-0.010814906991799766,-0.009142590229423653
2020-06-18,-0.018328216979706657,0.016422012839549138,-0.034750229819255796
2020-06-19,0.017348623221324688,0.004640364999080271,0.012708258222244417
2020-06-22,0.019497229619472645,-0.019938149917768322,0.03943537953724097
2020-06-23,0.010884902485832182,-0.01086948451618186,0.021754387002014042
2020-06-24,-0.02330233119697489,0.06764297011730203,-0.09094530131427692
2020-06-29,-0.030218561084525697,-0.03603305785123945,0.00581449676671375
2020-06-30,0.026691357612713462,0.01704734891784776,0.009644008694865702
2020-07-01,-0.0028041875562920815,0.1547615423746771,-0.15756572993096918
2020-07-02,-0.020369445845293654,0.021473976047848398,-0.04184342189314205
2020-07-03,0.04404600935994596,0.01840018034916202,0.025645829010783938
2020-07-06,-0.058356270262516996,0.1722880403497713,-0.2306443106122883
2020-07-07,0.035000498977652894,-0.045882920733737564,0.08088341971139046
2020-07-08,0.026842528172035474,0.006611552244333296,0.020230975927702177
2020-07-09,0.04409317706259608,0.015188820117728596,0.028904356944867482
2020-07-10,-0.014191198699113006,-0.09305935672991439,0.07886815803080138
2020-07-13,-0.137888964952687,0.0020579654993733154,-0.1399469304520603
2020-07-14,0.0017668681228459882,-0.01772893601050829,0.019495804133354278
2020-07-15,-0.06125346438215318,-0.045091505481159144,-0.016161958900994033
2020-07-16,-0.12933860059433833,-0.051649098027604534,-0.07768950256673379
2020-07-17,-0.012940352563475255,-0.0223860032729839,0.009445650709508646
2020-07-20,-0.001671544999171437,0.08013387947152184,-0.08180542447069328
2020-07-21,-0.000523232794313544,-0.020389691468241433,0.01986645867392789
2020-07-22,-0.01774458555489311,-0.009260858409700146,-0.008483727145192965
2020-07-23,-0.0076253946047879495,-0.025658231938889497,0.018032837334101548
2020-07-24,-0.10613265927129567,-0.035293438809829825,-0.07083922046146585
2020-07-27,-0.06817371133826611,-0.025729485701818766,-0.04244422563644734
2020-07-28,0.022631382285361212,0.014293593458143405,0.008337788827217807
2020-07-29,0.07286464041113416,0.01794356734772684,0.05492107306340732
2020-07-30,0.017263478657546516,-0.016895931040947998,0.034159409698494514
2020-07-31,0.02215957473886543,-0.0029739760487529354,0.025133550787618364
2020-08-03,0.030648486155768984,0.033055630206933806,-0.0024071440511648223
2020-08-04,-0.005027529258797125,0.034008672956028496,-0.03903620221482562
2020-08-05,-0.03076305192687656,-0.0279205819409708,-0.00284246998590576
2020-08-06,-0.011663810783648088,0.0021949874502436018,-0.01385879823389169
2020-08-07,-0.03311328014961734,-0.025402700194913752,-0.007710579954703589
2020-08-10,0.005552917851791461,0.05854636789065304,-0.05299345003886158
2020-08-11,-0.03629135519830651,0.005040496066634148,-0.041331851264940656
2020-08-12,-0.07087224104835355,0.060427168907945195,-0.13129940995629874
2020-08-13,-0.029953652324594682,-0.007648155488028552,-0.02230549683656613
2020-08-14,-0.009294935434321139,-0.06330089490928659,0.05400595947496545
2020-08-17,0.05074357050844891,0.038661420570349936,0.012082149938098974
2020-08-18,0.0407410040146039,-0.03583055176518979,0.07657155577979369
2020-08-19,-0.0355733596388117,-0.01868446089483755,-0.016888898743974146
2020-08-20,-0.015979787573150883,0.002917576859981841,-0.018897364433132724
2020-08-21,0.05811745360179965,-0.008714555405121893,0.06683200900692154
2020-08-24,0.03256548592150277,-0.016742197385520297,0.049307683307023065
2020-08-25,0.017005604654606543,0.004428038865986306,0.012577565788620237
2020-08-26,-0.021053073309697523,-0.008074843083847094,-0.012978230225850429
2020-08-27,0.07146404561683228,-0.009578136011467842,0.08104218162830013
2020-08-28,0.023422966934269818,0.04654038778608105,-0.023117420851811232
2020-08-31,0.008475445410900395,-0.021644380926895912,0.030119826337796307
2020-09-01,-0.053408670015827386,-0.00366367158656955,-0.049744998429257836
2020-09-02,0.047760792370572513,0.0221640849507192,0.025596707419853315
2020-09-03,-0.052472326985879,0.021186626428136845,-0.07365895341401585
2020-09-04,-0.035798613793469825,0.018785716659289964,-0.05458433045275979
2020-09-07,0.0058391718534789305,0.025814642994528958,-0.019975471141050027
2020-09-08,0.05910589186874571,-0.009124360095310258,0.06823025196405597
2020-09-09,-0.06827003002077991,-0.022486983231155278,-0.04578304678962464
2020-09-10,-0.1532794356457895,0.0346045194131821,-0.1878839550589716
2020-09-11,-0.003021551362903274,-0.03206482795199228,0.029043276589089007
2020-09-14,-0.10713919454076426,-0.021313775510204302,-0.08582541903055996
2020-09-15,0.0005265042227875494,0.012312033259914923,-0.011785529037127374
2020-09-16,-0.02011995011796841,0.02309559388771154,-0.04321554400567995
2020-09-17,0.028055172277955842,-0.009201862242994574,0.037257034520950416
2020-09-18,0.015956213255425844,0.09033488467081807,-0.07437867141539223
2020-09-21,-0.021801880792705064,-0.010891681906603501,-0.010910198886101563
2020-09-22,-0.05333731867407665,-0.012315996097697068,-0.04102132257637958
2020-09-23,0.023392115090573373,-0.0178751984066422,0.041267313497215574
2020-09-24,-0.07792770918137326,-0.0413747890589905,-0.03655292012238276
2020-09-25,-0.01781529500049961,-0.03387191144995627,0.016056616449456662
2020-09-28,-0.07834904571803003,0.05727833150950512,-0.13562737722753515
2020-09-29,-0.15858274554652363,-0.007731476889505928,-0.1508512686570177
2020-09-30,0.0067818462207072105,-0.018996928869191798,0.02577877508989901
2020-10-09,0.0864027817475923,0.0007139032433753911,0.08568887850421691
2020-10-12,0.06630655087994031,0.02007838042136445,0.04622817045857586
2020-10-13,0.012222016644861222,-0.022479085254950237,0.03470110189981146
2020-10-14,0.015154013829807855,-0.014949068856699999,0.030103082686507854
2020-10-15,-0.1105572171270578,-0.005751246163805845,-0.10480597096325195
2020-10-16,-0.007304192903111795,0.011585710748217792,-0.018889903651329587
2020-10-19,-0.017405805931074325,-0.008595948669612108,-0.008809857261462217
2020-10-20,0.016482203054484446,-0.01865764548654203,0.035139848541026475
2020-10-21,0.0504477048311196,0.010946825956789086,0.039500878874330514
2020-10-22,-0.021586733294796323,0.026228394996233195,-0.04781512829102952
2020-10-23,-0.12779861772541834,-0.007844505278705838,-0.1199541124467125
2020-10-26,-0.04982676637449657,0.008626847176565589,-0.058453613551062156
2020-10-27,0.014227518046535659,-0.03749885204081649,0.05172637008735215
2020-10-28,-0.04436494996120122,-0.03964280986147761,-0.004722140099723604
2020-10-29,-0.20793695225175846,0.0344673226929606,-0.24240427494471906
2020-10-30,-0.03899610603227455,0.012456373812068433,-0.05145247984434298
2020-11-02,-0.046420121237989,0.029248915517405827,-0.07566903675539483
2020-11-03,0.04274397271902952,0.0057327005481933035,0.03701127217083622
2020-11-04,0.02772729819177666,0.009297285959223522,0.01843001223255314
2020-11-05,0.03255683442880719,0.07891303448637665,-0.04635620005756946
2020-11-06,-0.05261191056841019,0.014410519395134713,-0.0670224299635449
2020-11-09,0.04205233230905803,0.007481694718556975,0.03457063759050105
2020-11-10,-0.004750093685397694,-0.01616679336525595,0.011416699679858255
2020-11-11,-0.2007378677578584,0.03022846062343132,-0.23096632838128972
2020-11-12,-0.022276806615708078,-0.0006717044310941,-0.021605102184613978
2020-11-13,-0.009577771273872382,-0.04714587217452881,0.03756810090065643
2020-11-16,-0.016062338348277194,0.010353684222999648,-0.026416022571276843
2020-11-17,-0.02837026940831655,0.0520295787202103,-0.08039984812852685
2020-11-18,-0.01926310658874153,0.054821586338945405,-0.07408469292768693
2020-11-19,0.02321748486471531,0.009776705768557381,0.013440779096157929
2020-11-20,0.0036600219796179,-0.00258648452981447,0.00624650650943237
2020-11-23,-0.042472079868756896,0.01104425604137993,-0.053516335910136825
2020-11-24,-0.025411441169671423,-0.012204799759538476,-0.013206641410132947
2020-11-25,-0.10155091688176732,-0.0032388642697845915,-0.09831205261198273
2020-11-26,-0.03861447398975504,0.009111570247934075,-0.047726044237689114
2020-11-27,0.006719645799170504,0.04377856259106472,-0.037058916791894214
2020-11-30,-0.010999285961702632,-0.056747946666111604,0.04574866070440897
2020-12-01,0.07424911219418262,0.003259981538265899,0.07098913065591672
2020-12-02,-0.0006647567769894058,0.02486816048648266,-0.025532917263472066
2020-12-03,0.023891848754000078,-0.014722154660791076,0.038614003414791154
2020-12-04,0.0030683667028434947,-0.05740409086624543,0.06047245756908892
2020-12-07,-0.0035549655238623634,-0.038946555555555484,0.03539159003169312
2020-12-08,0.004108393674298716,-0.015579778717358939,0.019688172391657655
2020-12-09,-0.05167418207639651,-0.035323282351841234,-0.01635089972455528
2020-12-10,0.01608818947151791,-0.005574902032589812,0.021663091504107723
2020-12-11,-0.056328500077243215,-0.008379851335012178,-0.04794864874223104
2020-12-14,0.005215249325420501,0.03258731540710813,-0.02737206608168763
2020-12-15,0.02999103521213997,-0.025424144250653646,0.05541517946279362
2020-12-16,0.0037735377532268632,0.003505694069150689,0.0002678436840761744
2020-12-17,0.05938183903929484,0.016853635874614747,0.04252820316468009
2020-12-18,-0.01730009341283878,-0.023439378579219405,0.006139285166380626
2020-12-21,-0.040854457113595144,-0.023023822714681286,-0.017830634398913858
2020-12-22,-0.04588792844997469,-0.008501555480702083,-0.03738637296927261
2020-12-23,-0.03180406847846606,-0.015624759707804747,-0.016179308770661316
2020-12-24,-0.06935275989884027,0.007920761142964361,-0.07727352104180463
2020-12-25,0.09804991468422664,0.011485907269335183,0.08656400741489145
2020-12-28,-0.017280720137142325,0.022905484986259106,-0.04018620512340143
2020-12-29,0.012670114952824996,0.007049678567342843,0.005620436385482153
2020-12-30,0.0549594898670096,-0.009793575139318111,0.06475306500632771
2020-12-31,0.07705878303091351,0.022678230259724153,0.05438055277118936
2021-01-04,-0.014776485442687948,-0.0630839272056235,0.048307441762935555
2021-01-05,0.10256403589857777,0.009381150155935547,0.09318288574264222
2021-01-06,0.004678915598541611,0.06109929276949866,-0.05642037717095705
2021-01-07,0.13833891889922945,0.0027845444234402272,0.13555437447578922
2021-01-08,0.005419841739024767,0.038572668305938196,-0.03315282656691343
2021-01-11,0.030587528646477402,0.030218081129544272,0.00036944751693313016
2021-01-12,-0.03727019424597677,-0.005365516812118054,-0.03190467743385872
2021-01-13,-0.045514498620609745,0.013513360314707068,-0.05902785893531681
2021-01-14,-0.08886863384685462,0.006029127190970929,-0.09489776103782555
2021-01-15,-0.027364299286582683,-0.0026657768883948663,-0.024698522398187817
2021-01-18,0.22468578519033655,0.0893922815153807,0.13529350367495585
2021-01-19,0.030626985778840377,0.0012799998690118386,0.029346985909828538
2021-01-20,0.16975991881086694,-0.04925031560494797,0.2190102344158149
2021-01-21,-0.000855169888715368,-0.026057511421660684,0.025202341532945316
2021-01-22,0.03567108476220193,-0.05503515413737159,0.09070623889957352
2021-01-25,0.1040367535258726,0.006846950222134218,0.09718980330373839
2021-01-26,-0.09178150194082035,0.02329486817780224,-0.1150763701186226
2021-01-27,-0.0620579626469796,-0.020099989796959594,-0.04195797285002001
2021-01-28,-0.0690014260221472,-0.06489784349113781,-0.004103582531009398
2021-01-29,0.010406816841663113,-0.04451609862063799,0.0549229154623011
2021-02-01,0.08600362787863158,0.020252650546605855,0.06575097733202573
2021-02-02,0.03167254631867933,0.019330141743204132,0.012342404575475197
2021-02-03,0.14893111358995226,-0.029420451030908512,0.17835156462086077
2021-02-04,0.008888654721151745,-0.002147842587499227,0.011036497308650972
2021-02-05,0.04170349668610385,0.07225319569105726,-0.030549699004953412
2021-02-08,0.058745164018527474,0.017387954550686535,0.04135720946784094
2021-02-09,0.11784404492137623,-0.02591977037721349,0.14376381529858973
2021-02-10,0.1136880382869927,0.005572960302457464,0.10811507798453523
2021-02-18,-0.16321398319210423,0.08353440558230729,-0.24674838877441152
2021-02-19,-0.15023086993954493,-0.011297467099992797,-0.13893340283955213
2021-02-22,-0.08023169621027193,-0.007359065148171973,-0.07287263106209996
2021-02-23,0.06727144084808723,0.018924892934267135,0.04834654791382009
2021-02-24,-0.03836374110949292,-0.001332444888691553,-0.03703129622080137
2021-02-25,-0.06935613014708653,0.210073358897781,-0.27942948904486753
2021-02-26,-0.07783891340981075,0.006679805329234734,-0.08451871873904548
2021-03-01,-0.044551279566385604,0.015162786027874908,-0.05971406559426051
2021-03-02,-0.04645537361946228,-0.0035949641371220142,-0.04286040948234027
2021-03-03,0.021533387067809384,0.012656194717296065,0.008877192350513319
2021-03-04,-0.2033834282387622,-0.047773579861884685,-0.15560984837687752
2021-03-05,-0.033199727742960206,-0.06912034882594731,0.0359206210829871
2021-03-08,-0.1102920528579322,-0.021443716326441153,-0.08884833653149105
2021-03-09,-0.09450664886771232,-0.011505177514792853,-0.08300147135291946
2021-03-10,0.06723696967515957,-0.021163422363060236,0.08840039203821981
2021-03-11,0.0767553700402932,0.030201849266585867,0.046553520773707335
2021-03-12,0.03458685169659503,0.021948991185920086,0.012637860510674948
2021-03-15,-0.10295895436936475,-0.003173090178385629,-0.09978586419097912
2021-03-16,0.004088909806446939,0.0950317742426301,-0.09094286443618316
2021-03-17,0.05782936772710312,-0.011516800473018507,0.06934616820012163
2021-03-18,0.1328738103260767,-0.0006113403494631964,0.1334851506755399
2021-03-19,-0.05646842675855113,-0.08963891928288859,0.03317049252433746
2021-03-22,-0.037023794383268305,0.027754047501643564,-0.06477784188491187
2021-03-23,0.05397008649530477,-0.013234453178342598,0.06720453967364737
2021-03-24,-0.22748153161966855,-0.04157021702637831,-0.18591131459329024
2021-03-25,-0.020661044981068688,-0.013607487642911975,-0.007053557338156713
2021-03-26,-0.001203953021889248,0.011160261544354455,-0.012364214566243703
2021-03-29,-0.03784931891717325,0.018312242296007142,-0.05616156121318039
2021-03-30,-0.04436887024175806,0.02401342351716962,-0.06838229375892768
2021-03-31,-0.03180380828404339,-0.08543732710319696,0.05363351881915357
2021-04-01,-0.03430920146672101,-0.011301222222222185,-0.023007979244498822
2021-04-02,-0.05357288034343144,0.011430399709427386,-0.06500328005285883
2021-04-06,-0.003613540934072512,-0.03763900000000009,0.03402545906592758
2021-04-07,-0.0389038984977097,0.01843279185253799,-0.05733669035024769
2021-04-08,-0.012616146087832791,-0.03537178745932956,0.02275564137149677
2021-04-09,0.0008484714596599385,-0.02114177303288378,0.02199024449254372
2021-04-12,-0.02494562703485259,-0.018623493155717652,-0.006322133879134939
2021-04-13,-0.029653608208758397,-0.02087625205211585,-0.008777356156642546
2021-04-14,-0.057731420361064156,0.0335033019747879,-0.09123472233585206
2021-04-15,-0.02639233370813787,-0.009019901888150272,-0.0173724318199876
2021-04-16,0.02663593427890021,0.016835902048722096,0.009800032230178113
2021-04-19,0.02246049230161562,0.009026164972298245,0.013434327329317375
2021-04-20,-0.011100395084867487,-0.018534007134363817,0.00743361204949633
2021-04-21,-0.07360535345207775,-0.005561337846791692,-0.06804401560528606
2021-04-22,-0.011025251907792466,0.02599575425868572,-0.03702100616647819
2021-04-23,-0.04266550757192478,-0.06306672695605253,0.020401219384127756
2021-04-26,-0.03454188736746444,-0.0275751250145585,-0.006966762352905942
2021-04-27,-0.062228951893938844,0.016675442140520635,-0.07890439403445948
2021-04-28,-0.01821572504335678,-0.01782177811671537,-0.0003939469266414086
2021-04-29,-0.015090967002504563,0.015230968500451247,-0.03032193550295581
2021-04-30,-0.026951966423199636,0.020179671688229428,-0.047131638111429064
2021-05-06,-0.1343905022083145,-0.017670618660047266,-0.11671988354826723
2021-05-07,-0.02099354412286525,0.0057388691390052315,-0.02673241326187048
2021-05-10,-0.029823648825614835,-0.03258724489795928,0.002763596072344443
2021-05-11,-3.8579217791490095e-05,0.005818169544371754,-0.005856748762163244
2021-05-12,-0.015878151621032344,-0.04226635821516911,0.026388206594136765
2021-05-13,-0.019763410863037234,-0.011067983409727367,-0.008695427453309867
2021-05-14,-0.018908864779870083,0.01418686778096645,-0.03309573256083653
2021-05-17,-0.08388715163030591,0.003697537981473209,-0.08758468961177912
2021-05-18,0.022016062965290795,0.0125761664534767,0.009439896511814094
2021-05-19,-0.0013937289063844505,-0.0377461197745641,0.03635239086817965
2021-05-20,0.009626593082746604,0.014997915948318896,-0.005371322865572292
2021-05-21,0.03199119612617385,-0.02944262077819204,0.06143381690436589
2021-05-24,0.007646201195808944,-0.028399145623245414,0.03604534681905436
2021-05-25,0.003933613115551848,0.044001737238708705,-0.040068124123156856
2021-05-26,0.012743417770236132,0.03163646966558753,-0.018893051895351398
2021-05-27,-0.008047680549845615,-0.0014711288924407206,-0.006576551657404894
2021-05-28,-0.0065734280244905685,-0.015404134339462416,0.008830706314971848
2021-05-31,0.0034282879901306185,-0.01846682339658745,0.02189511138671807
2021-06-01,0.04914420511099071,-0.007476609294561398,0.05662081440555211
2021-06-02,-0.02536183344457066,0.012066255865226916,-0.037428089309797574
2021-06-03,-0.0403031812946385,-0.00671514609181767,-0.03358803520282083
2021-06-04,-0.00032085991918306966,-0.025334291031393952,0.025013431112210882
2021-06-07,0.007687307860952286,-0.029404607649354597,0.03709191551030688
2021-06-08,-0.0369602291987432,0.009273520709971006,-0.046233749908714206
2021-06-09,0.0059358834842615504,-0.011478764690256438,0.017414648174517988
2021-06-10,0.033077045257813964,-0.019968775327593224,0.05304582058540719
2021-06-11,-0.05088202272675135,-0.02787319175130809,-0.023008830975443262
2021-06-15,-0.03155854935643265,-0.04147460826496463,0.009916058908531977
2021-06-16,-0.05762095563483338,0.016220335576950573,-0.07384129121178395
2021-06-17,0.0115234063961549,0.0032076964168310518,0.008315709979323849
2021-06-18,-0.026136731552228176,-0.03410416000000005,0.007967428447771874
2021-06-21,0.015425149873849797,-0.02989125618348254,0.04531640605733234
2021-06-22,0.0071819971888764655,0.002480875623249723,0.0047011215656267424
2021-06-23,0.013911204469355454,0.022410592940231622,-0.008499388470876168
2021-06-24,-0.043053963637617265,-0.013829404414827495,-0.02922455922278977
2021-06-25,-0.03239189846897983,0.014851281926531623,-0.04724318039551145
2021-06-28,0.038238349784220915,-0.03477993228685783,0.07301828207107874
2021-06-29,-0.01994958345261144,-0.02312060573282848,0.0031710222802170396
2021-06-30,-0.1304190217091381,0.0008405126756585446,-0.13125953438479665
2021-07-01,-0.047944562450869865,0.10069267745262489,-0.14863723990349476
2021-07-02,-0.025318646525774646,-0.07307351085031355,0.047754864324538904
2021-07-05,0.057780228899718455,-0.01903536032434172,0.07681558922406018
2021-07-06,-0.12400202105084979,0.05618333978389556,-0.18018536083474535
2021-07-07,-0.4598192341501093,-0.03562465291127348,-0.4241945812388358
2021-07-08,-0.024912333875455106,0.0008321197892586785,-0.025744453664713784
2021-07-09,-0.004791054718962573,0.0008317737215866039,-0.005622828440549177
2021-07-12,0.029315600298421396,-0.019850622819509667,0.04916622311793106
2021-07-13,-0.012554076462461317,0.0016799661045863168,-0.014234042567047633
2021-07-14,-0.02296786662210537,-0.052154006294761523,0.029186139672656153
2021-07-15,-0.06304159507063345,0.02689101493751389,-0.08993261000814734
2021-07-16,-0.013348840235399506,0.036898868816234165,-0.05024770905163367
2021-07-19,-0.0987355226006118,-0.038863324340462246,-0.059872198260149556
2021-07-20,-0.032093702851484274,-0.03294387336063309,0.0008501705091488176
2021-07-21,0.013847973152621984,-0.030939245586732667,0.04478721873935465
2021-07-22,0.015636279148169008,0.04268087917439356,-0.027044600026224552
2021-07-23,-0.0324221202193965,-0.008598412375179776,-0.023823707844216724
2021-07-26,-0.0626859474138779,-0.14571534442634249,0.08302939701246459
2021-07-27,-0.05863530277625384,-0.1092033834111854,0.05056808063493157
2021-07-28,-0.06399199846706494,0.03300604095804971,-0.09699803942511465
2021-07-29,0.001884445981020555,0.010765765347331202,-0.008881319366310647
2021-07-30,-0.003588535363606482,0.005833726081628576,-0.009422261445235058
2021-08-02,-0.003153903047937723,0.02336824763445211,-0.026522150682389833
2021-08-03,-0.01668175442349129,-0.0019129598681347781,-0.014768794555356513
2021-08-04,0.004391138559307839,-0.03135941009380383,0.03575054865311167
2021-08-05,-0.031216475765558305,0.043280823580253314,-0.07449729934581162
2021-08-06,-0.020839891484257023,0.01050864530649509,-0.03134853679075211
2021-08-09,0.039537727506783416,0.11497585409132771,-0.0754381265845443
2021-08-10,0.020816263065868146,-0.037346615138163286,0.05816287820403143
2021-08-11,-0.007962543584640991,0.11763392427399166,-0.12559646785863265
2021-08-12,-0.0015551332713017452,-0.04026141788721016,0.038706284615908415
2021-08-13,-0.028882291922016634,0.013294779869894802,-0.042177071791911436
2021-08-16,-0.0002567271072092536,0.014974466873360237,-0.01523119398056949
2021-08-17,-0.04290728238772945,0.013985844188954433,-0.05689312657668388
2021-08-18,0.053892569264064605,0.052576597502424605,0.0013159717616400002
2021-08-19,-0.016999461822367445,-0.04748325034338219,0.030483788521014743
2021-08-20,-0.016396361842070828,-0.034258684791177885,0.017862322949107057
2021-08-23,0.021514172847548307,0.006163313609467869,0.015350859238080439
2021-08-24,-0.007482089664490044,0.01760529572211289,-0.025087385386602934
2021-08-25,-0.014821033501403291,-0.14866912087173856,0.13384808737033527
2021-08-26,-0.003184692504494935,-0.034536469582672646,0.03135177707817771
2021-08-27,-0.02364277233070955,0.0028770064255667638,-0.026519778756276313
2021-08-30,-0.015664312492220667,-0.135722854330258,0.12005854183803732
2021-08-31,0.03803148754019747,0.03844805998226897,-0.00041657244207149446
2021-09-01,0.04446200837164471,0.10568411386593168,-0.06122210549428697
2021-09-02,0.00759737058953025,0.03683648601387324,-0.029239115424342987
2021-09-03,-0.25380642020847366,-0.025309496262014952,-0.2284969239464587
2021-09-06,0.000955276644939218,-0.03598188304974881,0.036937159694688027
2021-09-07,-0.17996333320402857,0.003896732792251667,-0.18386006599628024
2021-09-08,0.008090897644165151,-0.02509552466445819,0.03318642230862334
2021-09-09,0.004502650523798835,-0.012748092286422819,0.017250742810221653
2021-09-10,-0.03586468916181018,0.019900009802960472,-0.055764698964770654
2021-09-13,0.03716700392613559,0.08609092656670536,-0.04892392264056977
2021-09-14,-0.027679638838852272,-0.10347783877256844,0.07579819993371617
2021-09-15,0.016280627750737464,-0.05389829496252496,0.07017892271326243
2021-09-16,0.010488826922928629,-0.05638323068399598,0.0668720576069246
2021-09-17,-0.03887615442564585,0.005264534205512872,-0.04414068863115872
2021-09-22,-0.03888813828523696,0.10873059236676363,-0.1476187306520006
2021-09-23,0.05301653474270984,0.047360607371311536,0.005655927371398306
2021-09-24,-0.06426959406150434,-0.02225916256711702,-0.042010431494387324
2021-09-27,-0.08031075360153495,-0.04956691944633884,-0.030743834155196104
2021-09-28,-0.047302405118737956,0.13232804015736543,-0.1796304452761034
2021-09-29,-0.0652480656544766,0.008557127631612316,-0.07380519328608892
2021-09-30,-0.03449225836989167,0.013269997092613561,-0.04776225546250523
2021-10-08,-0.033181173386963025,-0.0065588954014181855,-0.02662227798554484
2021-10-11,-0.04206289596800494,0.08261869549334855,-0.12468159146135349
2021-10-12,-0.03700922157291564,0.018181445916340744,-0.055190667489256384
2021-10-13,-0.017640783121546266,0.0,-0.017640783121546266
2021-10-14,0.011986914731305198,-0.08767519958173287,0.09966211431303806
2021-10-15,-0.027704768438222116,-0.019621106923229603,-0.008083661514992513
2021-10-18,-0.014546663007508509,-0.07351388222841382,0.05896721922090531
2021-10-19,-0.006239274186490951,0.0,-0.006239274186490951
2021-10-20,-0.015219087458246516,-0.029338251352860056,0.01411916389461354
2021-10-21,-0.02226881183892926,0.0743322500000001,-0.09660106183892936
2021-10-22,-0.02475709688932959,0.058724849784598465,-0.08348194667392805
2021-10-25,-0.03176152927040099,-0.06818224278626495,0.036420713515863956
2021-10-26,-0.009966972873352131,-0.08272168220591147,0.07275470933255934
2021-10-27,-0.0469172408161207,-0.00607593530522621,-0.04084130551089449
2021-10-28,-0.03742308223760549,-0.05318983244143349,0.015766750203828006
2021-10-29,0.005449073973556429,-0.09387116351679647,0.0993202374903529
2021-11-01,0.009024291906735371,-0.0021953890196168002,0.011219680926352171
2021-11-02,-0.03805585055228344,-0.05955854774642255,0.02150269719413911
2021-11-03,0.0008325186516213723,0.04702548063821155,-0.046192961986590175
2021-11-04,0.011923214855863895,0.0011083401754128364,0.010814874680451059
2021-11-05,-0.00818968467133896,-0.02640147459741038,0.01821178992607142
2021-11-08,0.003686488504771823,0.05575048401460636,-0.05206399550983454
2021-11-09,0.01108087984371009,-0.009806532975835447,0.020887412819545537
2021-11-10,0.009728428978443393,0.08516473254683321,-0.07543630356838982
2021-11-11,0.006074553865154542,0.19982128600789872,-0.19374673214274418
