date,portfolio_nav,benchmark_nav
2022-09-28,23712.76049342557,9.362764127764132
2022-09-29,23634.282890700466,9.033246314496315
2022-09-30,23596.818949573113,9.763786855036855
2022-10-10,23557.595186883078,9.687272727272733
2022-10-11,23525.383739187884,8.855049140049145
2022-10-12,23648.978303994565,9.064877149877152
2022-10-13,23640.315316151104,8.668304668304673
2022-10-14,23633.68405088708,8.896818181818185
2022-10-17,23708.0896021462,8.463144963144966
2022-10-18,23699.68470007298,8.240307125307126
2022-10-19,23672.956266562014,8.030371621621624
2022-10-20,23625.691389603566,7.980786240786243
2022-10-21,23606.036699136395,8.050248771498772
2022-10-24,23460.829990810787,7.435921375921377
2022-10-25,23324.602595347635,7.426366707616709
2022-10-26,23425.41183209585,6.974966216216217
2022-10-27,23490.956820742103,6.809339680589681
2022-10-28,23254.41583746858,6.315589680589682
2022-10-31,23275.208460796974,5.613955773955775
2022-11-01,23382.063249758627,5.899864864864865
2022-11-02,23449.770160109307,5.942509213759215
2022-11-03,23393.254035067024,5.714054054054055
2022-11-04,23393.204391913492,6.054103194103194
2022-11-07,23468.383544291308,6.219069410319411
2022-11-08,23488.81737472616,6.24531941031941
2022-11-09,23501.285459070354,6.501919533169533
2022-11-10,23531.55726688077,6.306784398034398
2022-11-11,23552.606082079077,7.628304668304668
2022-11-14,23558.16607056953,8.250371621621623
2022-11-15,23576.523715425763,8.210150491400494
2022-11-16,23367.109517458408,7.725417690417691
2022-11-17,23448.407083503505,7.6767843980344
2022-11-18,23393.0335302171,7.522189803439805
2022-11-21,23370.930969691162,7.445482186732189
2022-11-22,23267.237344248533,7.474201474201476
2022-11-23,23143.866807979823,7.369167690417693
2022-11-24,23170.687654650734,7.88207616707617
2022-11-25,23192.735418135726,9.213218673218677
2022-11-28,23172.263117774226,9.001670761670766
2022-11-29,23155.959428582624,10.889708230958233
2022-11-30,23181.6393112662,10.682509213759214
2022-12-01,23145.40729755237,11.08722358722359
2022-12-02,23158.054664602827,10.38673525798526
2022-12-05,23157.204285343156,10.994054054054056
2022-12-06,23098.45573828571,11.298292383292384
2022-12-07,23062.286043289536,10.511363636363637
2022-12-08,23055.359749271527,11.53514742014742
2022-12-09,23051.72060956252,12.856621621621624
2022-12-12,22939.103208756726,11.61862714987715
2022-12-13,22946.650466246658,11.654496314496315
2022-12-14,22909.334391012086,11.380912162162163
2022-12-15,22872.47899085684,11.227714987714991
2022-12-16,22806.184030540942,11.53514742014742
2022-12-19,22653.521687069206,11.499462530712536
2022-12-20,22566.33020982488,10.751354422604424
2022-12-21,22526.10125815096,10.739864864864863
2022-12-22,22457.258939628442,10.774351965601968
2022-12-23,22271.09154495233,10.83195331695332
2022-12-26,22268.35575516458,10.364155405405407
2022-12-27,22292.413214679164,10.522730343980347
2022-12-28,22221.951547557488,10.602469287469289
2022-12-29,22197.918596319632,10.128550368550371
2022-12-30,22065.262129190764,10.173218673218676
2023-01-03,22107.73944068371,10.2067843980344
2023-01-04,22130.86974521592,11.169069410319413
2023-01-05,22125.94602388253,11.475703316953316
2023-01-06,22078.964760365237,11.34546683046683
2023-01-09,21984.826449446027,10.831953316953316
2023-01-10,21957.848574239284,10.855036855036856
2023-01-11,21910.98064489293,11.075555896805897
2023-01-12,21884.437476362862,10.62530712530713
2023-01-13,21882.373388454387,10.83195331695332
2023-01-16,21893.20815427137,10.739864864864868
2023-01-17,21861.575473366585,10.785859950859953
2023-01-18,21867.543104214416,10.488648648648653
2023-01-19,21894.26401255757,10.568258599508605
2023-01-20,21935.890820480654,10.60246928746929
2023-01-30,21974.933771097887,10.050617321867326
2023-01-31,21991.25423535761,10.2740816953317
2023-02-01,22053.445856790575,10.16204238329239
2023-02-02,22044.58908738457,10.15087223587224
2023-02-03,22034.12829724305,9.917718058968063
